lon,lat,hs
-72.500,26.000,2.796
-72.000,26.000,2.826
-71.500,26.000,2.847
-71.000,26.000,2.849
-70.500,26.000,2.826
-70.000,26.000,2.776
-83.000,26.500,1.623
-82.500,26.500,1.441
-82.000,26.500,nan
-81.500,26.500,nan
-81.000,26.500,nan
-80.500,26.500,nan
-80.000,26.500,nan
-79.500,26.500,1.327
-79.000,26.500,1.454
-78.500,26.500,1.301
-78.000,26.500,1.213
-77.500,26.500,1.155
-77.000,26.500,1.289
-76.500,26.500,1.852
-76.000,26.500,2.160
-75.500,26.500,2.365
-75.000,26.500,2.527
-74.500,26.500,2.664
-74.000,26.500,2.773
-73.500,26.500,2.863
-73.000,26.500,2.938
-72.500,26.500,2.997
-72.000,26.500,3.034
-71.500,26.500,3.057
-71.000,26.500,3.060
-70.500,26.500,3.044
-70.000,26.500,3.011
-83.000,27.000,1.596
-82.500,27.000,nan
-82.000,27.000,nan
-81.500,27.000,nan
-81.000,27.000,nan
-80.500,27.000,nan
-80.000,27.000,nan
-79.500,27.000,1.475
-79.000,27.000,1.655
-78.500,27.000,1.516
-78.000,27.000,1.375
-77.500,27.000,1.710
-77.000,27.000,1.980
-76.500,27.000,2.241
-76.000,27.000,2.423
-75.500,27.000,2.576
-75.000,27.000,2.712
-74.500,27.000,2.830
-74.000,27.000,2.935
-73.500,27.000,3.026
-73.000,27.000,3.104
-72.500,27.000,3.176
-72.000,27.000,3.243
-71.500,27.000,3.288
-71.000,27.000,3.304
-70.500,27.000,3.287
-70.000,27.000,3.249
-83.000,27.500,1.374
-82.500,27.500,nan
-82.000,27.500,nan
-81.500,27.500,nan
-81.000,27.500,nan
-80.500,27.500,nan
-80.000,27.500,1.112
-79.500,27.500,1.594
-79.000,27.500,1.806
-78.500,27.500,1.919
-78.000,27.500,2.011
-77.500,27.500,2.193
-77.000,27.500,2.351
-76.500,27.500,2.499
-76.000,27.500,2.638
-75.500,27.500,2.774
-75.000,27.500,2.900
-74.500,27.500,3.016
-74.000,27.500,3.119
-73.500,27.500,3.208
-73.000,27.500,3.281
-72.500,27.500,3.348
-72.000,27.500,3.418
-71.500,27.500,3.477
-71.000,27.500,3.523
-70.500,27.500,3.545
-70.000,27.500,3.529
-83.000,28.000,nan
-82.500,28.000,nan
-82.000,28.000,nan
-81.500,28.000,nan
-81.000,28.000,nan
-80.500,28.000,nan
-80.000,28.000,1.376
-79.500,28.000,1.704
-79.000,28.000,1.906
-78.500,28.000,2.070
-78.000,28.000,2.227
-77.500,28.000,2.383
-77.000,28.000,2.539
-76.500,28.000,2.694
-76.000,28.000,2.842
-75.500,28.000,2.982
-75.000,28.000,3.108
-74.500,28.000,3.224
-74.000,28.000,3.326
-73.500,28.000,3.414
-73.000,28.000,3.487
-72.500,28.000,3.552
-72.000,28.000,3.614
-71.500,28.000,3.670
-71.000,28.000,3.717
-70.500,28.000,3.750
-70.000,28.000,3.764
-83.000,28.500,nan
-82.500,28.500,nan
-82.000,28.500,nan
-81.500,28.500,nan
-81.000,28.500,nan
-80.500,28.500,0.906
-80.000,28.500,1.510
-79.500,28.500,1.800
-79.000,28.500,2.001
-78.500,28.500,2.178
-78.000,28.500,2.355
-77.500,28.500,2.537
-77.000,28.500,2.723
-76.500,28.500,2.907
-76.000,28.500,3.071
-75.500,28.500,3.216
-75.000,28.500,3.346
-74.500,28.500,3.462
-74.000,28.500,3.562
-73.500,28.500,3.645
-73.000,28.500,3.715
-72.500,28.500,3.782
-72.000,28.500,3.848
-71.500,28.500,3.897
-71.000,28.500,3.932
-70.500,28.500,3.959
-70.000,28.500,3.978
-83.000,29.000,nan
-82.500,29.000,nan
-82.000,29.000,nan
-81.500,29.000,nan
-81.000,29.000,nan
-80.500,29.000,1.213
-80.000,29.000,1.635
-79.500,29.000,1.895
-79.000,29.000,2.097
-78.500,29.000,2.289
-78.000,29.000,2.486
-77.500,29.000,2.689
-77.000,29.000,2.895
-76.500,29.000,3.097
-76.000,29.000,3.285
-75.500,29.000,3.448
-75.000,29.000,3.590
-74.500,29.000,3.713
-74.000,29.000,3.812
-73.500,29.000,3.889
-73.000,29.000,3.957
-72.500,29.000,4.028
-72.000,29.000,4.095
-71.500,29.000,4.147
-71.000,29.000,4.185
-70.500,29.000,4.208
-70.000,29.000,4.211
-83.000,29.500,nan
-82.500,29.500,nan
-82.000,29.500,nan
-81.500,29.500,nan
-81.000,29.500,nan
-80.500,29.500,1.405
-80.000,29.500,1.734
-79.500,29.500,1.987
-79.000,29.500,2.199
-78.500,29.500,2.397
-78.000,29.500,2.602
-77.500,29.500,2.818
-77.000,29.500,3.034
-76.500,29.500,3.250
-76.000,29.500,3.454
-75.500,29.500,3.639
-75.000,29.500,3.802
-74.500,29.500,3.939
-74.000,29.500,4.042
-73.500,29.500,4.125
-73.000,29.500,4.209
-72.500,29.500,4.289
-72.000,29.500,4.351
-71.500,29.500,4.395
-71.000,29.500,4.430
-70.500,29.500,4.454
-70.000,29.500,4.456
-83.000,30.000,nan
-82.500,30.000,nan
-82.000,30.000,nan
-81.500,30.000,nan
-81.000,30.000,1.094
-80.500,30.000,1.493
-80.000,30.000,1.776
-79.500,30.000,2.024
-79.000,30.000,2.248
-78.500,30.000,2.460
-78.000,30.000,2.674
-77.500,30.000,2.900
-77.000,30.000,3.128
-76.500,30.000,3.356
-76.000,30.000,3.574
-75.500,30.000,3.777
-75.000,30.000,3.957
-74.500,30.000,4.103
-74.000,30.000,4.223
-73.500,30.000,4.334
-73.000,30.000,4.447
-72.500,30.000,4.542
-72.000,30.000,4.611
-71.500,30.000,4.661
-71.000,30.000,4.703
-70.500,30.000,4.729
-70.000,30.000,4.736
-83.000,30.500,nan
-82.500,30.500,nan
-82.000,30.500,nan
-81.500,30.500,0.399
-81.000,30.500,1.121
-80.500,30.500,1.501
-80.000,30.500,1.781
-79.500,30.500,2.024
-79.000,30.500,2.253
-78.500,30.500,2.476
-78.000,30.500,2.699
-77.500,30.500,2.934
-77.000,30.500,3.176
-76.500,30.500,3.420
-76.000,30.500,3.656
-75.500,30.500,3.874
-75.000,30.500,4.070
-74.500,30.500,4.239
-74.000,30.500,4.384
-73.500,30.500,4.505
-73.000,30.500,4.614
-72.500,30.500,4.714
-72.000,30.500,4.806
-71.500,30.500,4.896
-71.000,30.500,4.969
-70.500,30.500,5.018
-70.000,30.500,5.051
-83.000,31.000,nan
-82.500,31.000,nan
-82.000,31.000,nan
-81.500,31.000,0.473
-81.000,31.000,1.065
-80.500,31.000,1.476
-80.000,31.000,1.768
-79.500,31.000,2.011
-79.000,31.000,2.237
-78.500,31.000,2.462
-78.000,31.000,2.693
-77.500,31.000,2.934
-77.000,31.000,3.185
-76.500,31.000,3.441
-76.000,31.000,3.698
-75.500,31.000,3.941
-75.000,31.000,4.155
-74.500,31.000,4.344
-74.000,31.000,4.506
-73.500,31.000,4.639
-73.000,31.000,4.744
-72.500,31.000,4.831
-72.000,31.000,4.922
-71.500,31.000,5.019
-71.000,31.000,5.113
-70.500,31.000,5.208
-70.000,31.000,5.285
-83.000,31.500,nan
-82.500,31.500,nan
-82.000,31.500,nan
-81.500,31.500,nan
-81.000,31.500,0.747
-80.500,31.500,1.343
-80.000,31.500,1.674
-79.500,31.500,1.934
-79.000,31.500,2.171
-78.500,31.500,2.410
-78.000,31.500,2.659
-77.500,31.500,2.917
-77.000,31.500,3.184
-76.500,31.500,3.455
-76.000,31.500,3.724
-75.500,31.500,3.980
-75.000,31.500,4.213
-74.500,31.500,4.422
-74.000,31.500,4.599
-73.500,31.500,4.746
-73.000,31.500,4.860
-72.500,31.500,4.954
-72.000,31.500,5.044
-71.500,31.500,5.144
-71.000,31.500,5.243
-70.500,31.500,5.333
-70.000,31.500,5.412
-83.000,32.000,nan
-82.500,32.000,nan
-82.000,32.000,nan
-81.500,32.000,nan
-81.000,32.000,nan
-80.500,32.000,1.003
-80.000,32.000,1.428
-79.500,32.000,1.738
-79.000,32.000,2.027
-78.500,32.000,2.307
-78.000,32.000,2.590
-77.500,32.000,2.875
-77.000,32.000,3.171
-76.500,32.000,3.472
-76.000,32.000,3.767
-75.500,32.000,4.045
-75.000,32.000,4.301
-74.500,32.000,4.531
-74.000,32.000,4.723
-73.500,32.000,4.870
-73.000,32.000,4.977
-72.500,32.000,5.074
-72.000,32.000,5.172
-71.500,32.000,5.273
-71.000,32.000,5.382
-70.500,32.000,5.498
-70.000,32.000,5.603
-83.000,32.500,nan
-82.500,32.500,nan
-82.000,32.500,nan
-81.500,32.500,nan
-81.000,32.500,nan
-80.500,32.500,nan
-80.000,32.500,0.999
-79.500,32.500,1.282
-79.000,32.500,1.705
-78.500,32.500,2.090
-78.000,32.500,2.454
-77.500,32.500,2.792
-77.000,32.500,3.133
-76.500,32.500,3.473
-76.000,32.500,3.805
-75.500,32.500,4.122
-75.000,32.500,4.415
-74.500,32.500,4.669
-74.000,32.500,4.878
-73.500,32.500,5.033
-73.000,32.500,5.140
-72.500,32.500,5.223
-72.000,32.500,5.308
-71.500,32.500,5.407
-71.000,32.500,5.521
-70.500,32.500,5.637
-70.000,32.500,5.750
-83.000,33.000,nan
-82.500,33.000,nan
-82.000,33.000,nan
-81.500,33.000,nan
-81.000,33.000,nan
-80.500,33.000,nan
-80.000,33.000,nan
-79.500,33.000,nan
-79.000,33.000,1.133
-78.500,33.000,1.708
-78.000,33.000,2.177
-77.500,33.000,2.616
-77.000,33.000,3.036
-76.500,33.000,3.430
-76.000,33.000,3.807
-75.500,33.000,4.160
-75.000,33.000,4.487
-74.500,33.000,4.776
-74.000,33.000,5.022
-73.500,33.000,5.210
-73.000,33.000,5.318
-72.500,33.000,5.387
-72.000,33.000,5.442
-71.500,33.000,5.505
-71.000,33.000,5.588
-70.500,33.000,5.706
-70.000,33.000,5.844
-83.000,33.500,nan
-82.500,33.500,nan
-82.000,33.500,nan
-81.500,33.500,nan
-81.000,33.500,nan
-80.500,33.500,nan
-80.000,33.500,nan
-79.500,33.500,nan
-79.000,33.500,0.474
-78.500,33.500,1.235
-78.000,33.500,1.737
-77.500,33.500,2.244
-77.000,33.500,2.792
-76.500,33.500,3.284
-76.000,33.500,3.724
-75.500,33.500,4.134
-75.000,33.500,4.505
-74.500,33.500,4.840
-74.000,33.500,5.124
-73.500,33.500,5.339
-73.000,33.500,5.452
-72.500,33.500,5.504
-72.000,33.500,5.547
-71.500,33.500,5.575
-71.000,33.500,5.621
-70.500,33.500,5.718
-70.000,33.500,5.860
-83.000,34.000,nan
-82.500,34.000,nan
-82.000,34.000,nan
-81.500,34.000,nan
-81.000,34.000,nan
-80.500,34.000,nan
-80.000,34.000,nan
-79.500,34.000,nan
-79.000,34.000,nan
-78.500,34.000,0.939
-78.000,34.000,1.167
-77.500,34.000,1.599
-77.000,34.000,2.321
-76.500,34.000,2.899
-76.000,34.000,3.451
-75.500,34.000,3.933
-75.000,34.000,4.366
-74.500,34.000,4.768
-74.000,34.000,5.113
-73.500,34.000,5.373
-73.000,34.000,5.512
-72.500,34.000,5.582
-72.000,34.000,5.634
-71.500,34.000,5.672
-71.000,34.000,5.695
-70.500,34.000,5.745
-70.000,34.000,5.853
-83.000,34.500,nan
-82.500,34.500,nan
-82.000,34.500,nan
-81.500,34.500,nan
-81.000,34.500,nan
-80.500,34.500,nan
-80.000,34.500,nan
-79.500,34.500,nan
-79.000,34.500,nan
-78.500,34.500,nan
-78.000,34.500,nan
-77.500,34.500,0.884
-77.000,34.500,1.220
-76.500,34.500,2.021
-76.000,34.500,2.887
-75.500,34.500,3.550
-75.000,34.500,4.095
-74.500,34.500,4.560
-74.000,34.500,4.951
-73.500,34.500,5.267
-73.000,34.500,5.506
-72.500,34.500,5.653
-72.000,34.500,5.734
-71.500,34.500,5.785
-71.000,34.500,5.810
-70.500,34.500,5.836
-70.000,34.500,5.892
-83.000,35.000,nan
-82.500,35.000,nan
-82.000,35.000,nan
-81.500,35.000,nan
-81.000,35.000,nan
-80.500,35.000,nan
-80.000,35.000,nan
-79.500,35.000,nan
-79.000,35.000,nan
-78.500,35.000,nan
-78.000,35.000,nan
-77.500,35.000,nan
-77.000,35.000,nan
-76.500,35.000,0.876
-76.000,35.000,1.903
-75.500,35.000,2.828
-75.000,35.000,3.664
-74.500,35.000,4.272
-74.000,35.000,4.737
-73.500,35.000,5.124
-73.000,35.000,5.448
-72.500,35.000,5.690
-72.000,35.000,5.830
-71.500,35.000,5.890
-71.000,35.000,5.894
-70.500,35.000,5.883
-70.000,35.000,5.904
-83.000,35.500,nan
-82.500,35.500,nan
-82.000,35.500,nan
-81.500,35.500,nan
-81.000,35.500,nan
-80.500,35.500,nan
-80.000,35.500,nan
-79.500,35.500,nan
-79.000,35.500,nan
-78.500,35.500,nan
-78.000,35.500,nan
-77.500,35.500,nan
-77.000,35.500,nan
-76.500,35.500,nan
-76.000,35.500,nan
-75.500,35.500,1.627
-75.000,35.500,3.152
-74.500,35.500,4.006
-74.000,35.500,4.592
-73.500,35.500,5.066
-73.000,35.500,5.459
-72.500,35.500,5.737
-72.000,35.500,5.889
-71.500,35.500,5.957
-71.000,35.500,5.961
-70.500,35.500,5.927
-70.000,35.500,5.904
-83.000,36.000,nan
-82.500,36.000,nan
-82.000,36.000,nan
-81.500,36.000,nan
-81.000,36.000,nan
-80.500,36.000,nan
-80.000,36.000,nan
-79.500,36.000,nan
-79.000,36.000,nan
-78.500,36.000,nan
-78.000,36.000,nan
-77.500,36.000,nan
-77.000,36.000,nan
-76.500,36.000,nan
-76.000,36.000,nan
-75.500,36.000,1.900
-75.000,36.000,2.989
-74.500,36.000,3.878
-74.000,36.000,4.511
-73.500,36.000,5.041
-73.000,36.000,5.464
-72.500,36.000,5.749
-72.000,36.000,5.918
-71.500,36.000,6.004
-71.000,36.000,6.038
-70.500,36.000,6.034
-70.000,36.000,6.012
-83.000,36.500,nan
-82.500,36.500,nan
-82.000,36.500,nan
-81.500,36.500,nan
-81.000,36.500,nan
-80.500,36.500,nan
-80.000,36.500,nan
-79.500,36.500,nan
-79.000,36.500,nan
-78.500,36.500,nan
-78.000,36.500,nan
-77.500,36.500,nan
-77.000,36.500,nan
-76.500,36.500,nan
-76.000,36.500,0.575
-75.500,36.500,1.945
-75.000,36.500,2.952
-74.500,36.500,3.795
-74.000,36.500,4.437
-73.500,36.500,4.940
-73.000,36.500,5.359
-72.500,36.500,5.675
-72.000,36.500,5.898
-71.500,36.500,6.041
-71.000,36.500,6.135
-70.500,36.500,6.187
-70.000,36.500,6.210
-83.000,37.000,nan
-82.500,37.000,nan
-82.000,37.000,nan
-81.500,37.000,nan
-81.000,37.000,nan
-80.500,37.000,nan
-80.000,37.000,nan
-79.500,37.000,nan
-79.000,37.000,nan
-78.500,37.000,nan
-78.000,37.000,nan
-77.500,37.000,nan
-77.000,37.000,nan
-76.500,37.000,nan
-76.000,37.000,0.965
-75.500,37.000,2.056
-75.000,37.000,3.017
-74.500,37.000,3.783
-74.000,37.000,4.374
-73.500,37.000,4.816
-73.000,37.000,5.189
-72.500,37.000,5.502
-72.000,37.000,5.764
-71.500,37.000,5.971
-71.000,37.000,6.129
-70.500,37.000,6.240
-70.000,37.000,6.321
-83.000,37.500,nan
-82.500,37.500,nan
-82.000,37.500,nan
-81.500,37.500,nan
-81.000,37.500,nan
-80.500,37.500,nan
-80.000,37.500,nan
-79.500,37.500,nan
-79.000,37.500,nan
-78.500,37.500,nan
-78.000,37.500,nan
-77.500,37.500,nan
-77.000,37.500,nan
-76.500,37.500,nan
-76.000,37.500,0.913
-75.500,37.500,1.592
-75.000,37.500,2.769
-74.500,37.500,3.637
-74.000,37.500,4.291
-73.500,37.500,4.752
-73.000,37.500,5.110
-72.500,37.500,5.409
-72.000,37.500,5.652
-71.500,37.500,5.855
-71.000,37.500,6.039
-70.500,37.500,6.182
-70.000,37.500,6.289
-83.000,38.000,nan
-82.500,38.000,nan
-82.000,38.000,nan
-81.500,38.000,nan
-81.000,38.000,nan
-80.500,38.000,nan
-80.000,38.000,nan
-79.500,38.000,nan
-79.000,38.000,nan
-78.500,38.000,nan
-78.000,38.000,nan
-77.500,38.000,nan
-77.000,38.000,nan
-76.500,38.000,nan
-76.000,38.000,nan
-75.500,38.000,nan
-75.000,38.000,1.905
-74.500,38.000,3.316
-74.000,38.000,4.146
-73.500,38.000,4.684
-73.000,38.000,5.071
-72.500,38.000,5.377
-72.000,38.000,5.618
-71.500,38.000,5.799
-71.000,38.000,5.953
-70.500,38.000,6.076
-70.000,38.000,6.194
-83.000,38.500,nan
-82.500,38.500,nan
-82.000,38.500,nan
-81.500,38.500,nan
-81.000,38.500,nan
-80.500,38.500,nan
-80.000,38.500,nan
-79.500,38.500,nan
-79.000,38.500,nan
-78.500,38.500,nan
-78.000,38.500,nan
-77.500,38.500,nan
-77.000,38.500,nan
-76.500,38.500,nan
-76.000,38.500,nan
-75.500,38.500,nan
-75.000,38.500,1.447
-74.500,38.500,3.122
-74.000,38.500,3.964
-73.500,38.500,4.537
-73.000,38.500,4.966
-72.500,38.500,5.317
-72.000,38.500,5.581
-71.500,38.500,5.767
-71.000,38.500,5.895
-70.500,38.500,5.971
-70.000,38.500,6.041
-83.000,39.000,nan
-82.500,39.000,nan
-82.000,39.000,nan
-81.500,39.000,nan
-81.000,39.000,nan
-80.500,39.000,nan
-80.000,39.000,nan
-79.500,39.000,nan
-79.000,39.000,nan
-78.500,39.000,nan
-78.000,39.000,nan
-77.500,39.000,nan
-77.000,39.000,nan
-76.500,39.000,nan
-76.000,39.000,nan
-75.500,39.000,nan
-75.000,39.000,1.322
-74.500,39.000,2.742
-74.000,39.000,3.449
-73.500,39.000,4.171
-73.000,39.000,4.723
-72.500,39.000,5.147
-72.000,39.000,5.484
-71.500,39.000,5.722
-71.000,39.000,5.859
-70.500,39.000,5.918
-70.000,39.000,5.948
-83.000,39.500,nan
-82.500,39.500,nan
-82.000,39.500,nan
-81.500,39.500,nan
-81.000,39.500,nan
-80.500,39.500,nan
-80.000,39.500,nan
-79.500,39.500,nan
-79.000,39.500,nan
-78.500,39.500,nan
-78.000,39.500,nan
-77.500,39.500,nan
-77.000,39.500,nan
-76.500,39.500,nan
-76.000,39.500,nan
-75.500,39.500,nan
-75.000,39.500,nan
-74.500,39.500,nan
-74.000,39.500,2.245
-73.500,39.500,3.613
-73.000,39.500,4.369
-72.500,39.500,4.919
-72.000,39.500,5.329
-71.500,39.500,5.615
-71.000,39.500,5.756
-70.500,39.500,5.801
-70.000,39.500,5.824
-83.000,40.000,nan
-82.500,40.000,nan
-82.000,40.000,nan
-81.500,40.000,nan
-81.000,40.000,nan
-80.500,40.000,nan
-80.000,40.000,nan
-79.500,40.000,nan
-79.000,40.000,nan
-78.500,40.000,nan
-78.000,40.000,nan
-77.500,40.000,nan
-77.000,40.000,nan
-76.500,40.000,nan
-76.000,40.000,nan
-75.500,40.000,nan
-75.000,40.000,nan
-74.500,40.000,nan
-74.000,40.000,2.740
-73.500,40.000,3.326
-73.000,40.000,4.150
-72.500,40.000,4.691
-72.000,40.000,5.082
-71.500,40.000,5.356
-71.000,40.000,5.500
-70.500,40.000,5.559
-70.000,40.000,5.587
-83.000,40.500,nan
-82.500,40.500,nan
-82.000,40.500,nan
-81.500,40.500,nan
-81.000,40.500,nan
-80.500,40.500,nan
-80.000,40.500,nan
-79.500,40.500,nan
-79.000,40.500,nan
-78.500,40.500,nan
-78.000,40.500,nan
-77.500,40.500,nan
-77.000,40.500,nan
-76.500,40.500,nan
-76.000,40.500,nan
-75.500,40.500,nan
-75.000,40.500,nan
-74.500,40.500,nan
-74.000,40.500,nan
-73.500,40.500,nan
-73.000,40.500,3.061
-72.500,40.500,3.783
-72.000,40.500,4.414
-71.500,40.500,4.828
-71.000,40.500,5.040
-70.500,40.500,5.132
-70.000,40.500,5.155
-83.000,41.000,nan
-82.500,41.000,nan
-82.000,41.000,nan
-81.500,41.000,nan
-81.000,41.000,nan
-80.500,41.000,nan
-80.000,41.000,nan
-79.500,41.000,nan
-79.000,41.000,nan
-78.500,41.000,nan
-78.000,41.000,nan
-77.500,41.000,nan
-77.000,41.000,nan
-76.500,41.000,nan
-76.000,41.000,nan
-75.500,41.000,nan
-75.000,41.000,nan
-74.500,41.000,nan
-74.000,41.000,nan
-73.500,41.000,nan
-73.000,41.000,1.298
-72.500,41.000,2.038
-72.000,41.000,3.088
-71.500,41.000,3.932
-71.000,41.000,4.369
-70.500,41.000,4.526
-70.000,41.000,4.487
-83.000,41.500,nan
-82.500,41.500,nan
-82.000,41.500,nan
-81.500,41.500,nan
-81.000,41.500,nan
-80.500,41.500,nan
-80.000,41.500,nan
-79.500,41.500,nan
-79.000,41.500,nan
-78.500,41.500,nan
-78.000,41.500,nan
-77.500,41.500,nan
-77.000,41.500,nan
-76.500,41.500,nan
-76.000,41.500,nan
-75.500,41.500,nan
-75.000,41.500,nan
-74.500,41.500,nan
-74.000,41.500,nan
-73.500,41.500,nan
-73.000,41.500,nan
-72.500,41.500,nan
-72.000,41.500,nan
-71.500,41.500,2.153
-71.000,41.500,3.001
-70.500,41.500,2.235
-70.000,41.500,2.569
-83.000,42.000,nan
-82.500,42.000,nan
-82.000,42.000,nan
-81.500,42.000,nan
-81.000,42.000,nan
-80.500,42.000,nan
-80.000,42.000,nan
-79.500,42.000,nan
-79.000,42.000,nan
-78.500,42.000,nan
-78.000,42.000,nan
-77.500,42.000,nan
-77.000,42.000,nan
-76.500,42.000,nan
-76.000,42.000,nan
-75.500,42.000,nan
-75.000,42.000,nan
-74.500,42.000,nan
-74.000,42.000,nan
-73.500,42.000,nan
-73.000,42.000,nan
-72.500,42.000,nan
-72.000,42.000,nan
-71.500,42.000,nan
-71.000,42.000,nan
-70.500,42.000,1.949
-70.000,42.000,3.003
-83.000,42.500,nan
-82.500,42.500,nan
-82.000,42.500,0.405
-81.500,42.500,1.064
-81.000,42.500,1.413
-80.500,42.500,1.536
-80.000,42.500,nan
-79.500,42.500,nan
-79.000,42.500,nan
-78.500,42.500,nan
-78.000,42.500,nan
-77.500,42.500,nan
-77.000,42.500,nan
-76.500,42.500,nan
-76.000,42.500,nan
-75.500,42.500,nan
-75.000,42.500,nan
-74.500,42.500,nan
-74.000,42.500,nan
-73.500,42.500,nan
-73.000,42.500,nan
-72.500,42.500,nan
-72.000,42.500,nan
-71.500,42.500,nan
-71.000,42.500,nan
-70.500,42.500,2.895
-70.000,42.500,3.706
-83.000,43.000,nan
-82.500,43.000,nan
-82.000,43.000,nan
-81.500,43.000,nan
-81.000,43.000,nan
-80.500,43.000,nan
-80.000,43.000,nan
-79.500,43.000,nan
-79.000,43.000,nan
-78.500,43.000,nan
-78.000,43.000,nan
-77.500,43.000,nan
-77.000,43.000,nan
-76.500,43.000,nan
-76.000,43.000,nan
-75.500,43.000,nan
-75.000,43.000,nan
-74.500,43.000,nan
-74.000,43.000,nan
-73.500,43.000,nan
-73.000,43.000,nan
-72.500,43.000,nan
-72.000,43.000,nan
-71.500,43.000,nan
-71.000,43.000,nan
-70.500,43.000,2.791
-70.000,43.000,3.735
