lon,lat,hs
-61.281,-47.809,1.323
-60.781,-47.809,1.339
-60.281,-47.809,1.374
-59.781,-47.809,1.397
-59.281,-47.809,1.404
-58.781,-47.809,1.404
-58.281,-47.809,1.406
-57.781,-47.809,1.413
-57.281,-47.809,1.421
-56.781,-47.809,1.436
-56.281,-47.809,1.457
-55.781,-47.809,1.488
-55.281,-47.809,1.530
-54.781,-47.809,1.577
-54.281,-47.809,1.623
-53.781,-47.809,1.672
-53.281,-47.809,1.725
-52.781,-47.809,1.782
-52.281,-47.809,1.845
-51.781,-47.809,1.913
-51.281,-47.809,1.988
-50.781,-47.809,2.067
-50.281,-47.809,2.150
-49.781,-47.809,2.235
-49.281,-47.809,2.324
-48.781,-47.809,2.413
-48.281,-47.809,2.504
-47.781,-47.809,2.595
-47.281,-47.809,2.690
-46.781,-47.809,2.792
-46.281,-47.809,2.900
-45.781,-47.809,3.011
-45.281,-47.809,3.123
-44.781,-47.809,3.231
-44.281,-47.809,3.335
-43.781,-47.809,3.435
-43.281,-47.809,3.529
-42.781,-47.809,3.613
-42.281,-47.809,3.685
-41.781,-47.809,3.748
-41.281,-47.809,3.806
-40.781,-47.809,3.859
-40.281,-47.809,3.905
-39.781,-47.809,3.943
-39.281,-47.809,3.972
-38.781,-47.809,3.990
-38.281,-47.809,3.999
-37.781,-47.809,4.005
-37.281,-47.809,4.012
-36.781,-47.809,4.013
-36.281,-47.809,3.994
-35.781,-47.809,3.949
-35.281,-47.809,3.885
-34.781,-47.809,3.814
-34.281,-47.809,3.737
-33.781,-47.809,3.653
-33.281,-47.809,3.559
-32.781,-47.809,3.461
-32.281,-47.809,3.382
-31.781,-47.809,3.329
-31.281,-47.809,3.299
-30.781,-47.809,3.281
-30.281,-47.809,3.269
-29.781,-47.809,3.270
-29.281,-47.809,3.278
-28.781,-47.809,3.269
-28.281,-47.809,3.226
-27.781,-47.809,3.164
-27.281,-47.809,3.103
-26.781,-47.809,3.052
-26.281,-47.809,3.006
-25.781,-47.809,2.952
-25.281,-47.809,2.886
-24.781,-47.809,2.827
-24.281,-47.809,2.785
-23.781,-47.809,2.760
-23.281,-47.809,2.771
-22.781,-47.809,2.809
-22.281,-47.809,2.836
-21.781,-47.809,2.850
-21.281,-47.809,2.867
-20.781,-47.809,2.893
-20.281,-47.809,2.928
-19.781,-47.809,2.968
-19.281,-47.809,3.014
-18.781,-47.809,3.065
-18.281,-47.809,3.121
-17.781,-47.809,3.181
-17.281,-47.809,3.246
-16.781,-47.809,3.319
-16.281,-47.809,3.401
-15.781,-47.809,3.488
-15.281,-47.809,3.576
-14.781,-47.809,3.659
-14.281,-47.809,3.727
-13.781,-47.809,3.780
-13.281,-47.809,3.822
-12.781,-47.809,3.860
-12.281,-47.809,3.898
-11.781,-47.809,3.938
-11.281,-47.809,3.979
-10.781,-47.809,4.016
-10.281,-47.809,4.040
-9.781,-47.809,4.042
-9.281,-47.809,4.025
-8.781,-47.809,3.999
-8.281,-47.809,3.970
-7.781,-47.809,3.939
-7.281,-47.809,3.910
-6.781,-47.809,3.889
-6.281,-47.809,3.873
-5.781,-47.809,3.863
-5.281,-47.809,3.856
-4.781,-47.809,3.856
-4.281,-47.809,3.862
-3.781,-47.809,3.870
-3.281,-47.809,3.877
-2.781,-47.809,3.880
-2.281,-47.809,3.878
-1.781,-47.809,3.875
-1.281,-47.809,3.878
-0.781,-47.809,3.904
-0.281,-47.809,3.953
0.219,-47.809,3.943
0.719,-47.809,3.827
1.219,-47.809,3.633
1.719,-47.809,3.370
2.219,-47.809,3.114
2.719,-47.809,2.889
3.219,-47.809,2.681
3.719,-47.809,2.497
4.219,-47.809,2.340
4.719,-47.809,2.214
5.219,-47.809,2.127
5.719,-47.809,2.066
6.219,-47.809,2.027
6.719,-47.809,2.008
7.219,-47.809,1.976
7.719,-47.809,1.906
8.219,-47.809,1.825
8.719,-47.809,1.776
9.219,-47.809,1.754
9.719,-47.809,1.734
10.219,-47.809,1.717
10.719,-47.809,1.711
11.219,-47.809,1.714
11.719,-47.809,1.721
12.219,-47.809,1.729
12.719,-47.809,1.739
13.219,-47.809,1.750
13.719,-47.809,1.763
14.219,-47.809,1.778
14.719,-47.809,1.796
15.219,-47.809,1.817
15.719,-47.809,1.842
16.219,-47.809,1.873
16.719,-47.809,1.908
17.219,-47.809,1.948
17.719,-47.809,1.993
18.219,-47.809,2.040
18.719,-47.809,2.086
19.219,-47.809,2.129
19.719,-47.809,2.170
20.219,-47.809,2.212
20.719,-47.809,2.244
21.219,-47.809,2.256
21.719,-47.809,2.254
22.219,-47.809,2.254
22.719,-47.809,2.265
23.219,-47.809,2.281
23.719,-47.809,2.285
24.219,-47.809,2.271
24.719,-47.809,2.266
25.219,-47.809,2.291
25.719,-47.809,2.340
26.219,-47.809,2.403
26.719,-47.809,2.476
27.219,-47.809,2.561
27.719,-47.809,2.662
28.219,-47.809,2.758
28.719,-47.809,2.828
29.219,-47.809,2.883
29.719,-47.809,2.945
30.219,-47.809,3.028
30.719,-47.809,3.127
31.219,-47.809,3.233
31.719,-47.809,3.328
32.219,-47.809,3.400
32.719,-47.809,3.452
33.219,-47.809,3.477
-61.281,-47.309,1.278
-60.781,-47.309,1.292
-60.281,-47.309,1.324
-59.781,-47.309,1.350
-59.281,-47.309,1.364
-58.781,-47.309,1.372
-58.281,-47.309,1.382
-57.781,-47.309,1.395
-57.281,-47.309,1.410
-56.781,-47.309,1.428
-56.281,-47.309,1.450
-55.781,-47.309,1.480
-55.281,-47.309,1.522
-54.781,-47.309,1.568
-54.281,-47.309,1.614
-53.781,-47.309,1.663
-53.281,-47.309,1.717
-52.781,-47.309,1.775
-52.281,-47.309,1.840
-51.781,-47.309,1.910
-51.281,-47.309,1.986
-50.781,-47.309,2.067
-50.281,-47.309,2.153
-49.781,-47.309,2.242
-49.281,-47.309,2.333
-48.781,-47.309,2.424
-48.281,-47.309,2.516
-47.781,-47.309,2.608
-47.281,-47.309,2.702
-46.781,-47.309,2.801
-46.281,-47.309,2.907
-45.781,-47.309,3.016
-45.281,-47.309,3.125
-44.781,-47.309,3.231
-44.281,-47.309,3.334
-43.781,-47.309,3.432
-43.281,-47.309,3.524
-42.781,-47.309,3.607
-42.281,-47.309,3.676
-41.781,-47.309,3.737
-41.281,-47.309,3.793
-40.781,-47.309,3.844
-40.281,-47.309,3.891
-39.781,-47.309,3.929
-39.281,-47.309,3.958
-38.781,-47.309,3.977
-38.281,-47.309,3.985
-37.781,-47.309,3.985
-37.281,-47.309,3.980
-36.781,-47.309,3.966
-36.281,-47.309,3.936
-35.781,-47.309,3.889
-35.281,-47.309,3.828
-34.781,-47.309,3.758
-34.281,-47.309,3.686
-33.781,-47.309,3.614
-33.281,-47.309,3.531
-32.781,-47.309,3.438
-32.281,-47.309,3.358
-31.781,-47.309,3.298
-31.281,-47.309,3.258
-30.781,-47.309,3.242
-30.281,-47.309,3.240
-29.781,-47.309,3.246
-29.281,-47.309,3.248
-28.781,-47.309,3.231
-28.281,-47.309,3.187
-27.781,-47.309,3.125
-27.281,-47.309,3.065
-26.781,-47.309,3.013
-26.281,-47.309,2.965
-25.781,-47.309,2.908
-25.281,-47.309,2.841
-24.781,-47.309,2.785
-24.281,-47.309,2.754
-23.781,-47.309,2.746
-23.281,-47.309,2.765
-22.781,-47.309,2.796
-22.281,-47.309,2.818
-21.781,-47.309,2.833
-21.281,-47.309,2.853
-20.781,-47.309,2.880
-20.281,-47.309,2.915
-19.781,-47.309,2.955
-19.281,-47.309,3.001
-18.781,-47.309,3.052
-18.281,-47.309,3.108
-17.781,-47.309,3.167
-17.281,-47.309,3.231
-16.781,-47.309,3.302
-16.281,-47.309,3.381
-15.781,-47.309,3.466
-15.281,-47.309,3.552
-14.781,-47.309,3.633
-14.281,-47.309,3.702
-13.781,-47.309,3.757
-13.281,-47.309,3.797
-12.781,-47.309,3.829
-12.281,-47.309,3.863
-11.781,-47.309,3.900
-11.281,-47.309,3.937
-10.781,-47.309,3.972
-10.281,-47.309,3.998
-9.781,-47.309,4.003
-9.281,-47.309,3.987
-8.781,-47.309,3.963
-8.281,-47.309,3.935
-7.781,-47.309,3.907
-7.281,-47.309,3.881
-6.781,-47.309,3.862
-6.281,-47.309,3.848
-5.781,-47.309,3.838
-5.281,-47.309,3.832
-4.781,-47.309,3.834
-4.281,-47.309,3.841
-3.781,-47.309,3.851
-3.281,-47.309,3.860
-2.781,-47.309,3.866
-2.281,-47.309,3.868
-1.781,-47.309,3.870
-1.281,-47.309,3.879
-0.781,-47.309,3.908
-0.281,-47.309,3.946
0.219,-47.309,3.919
0.719,-47.309,3.788
1.219,-47.309,3.582
1.719,-47.309,3.327
2.219,-47.309,3.087
2.719,-47.309,2.872
3.219,-47.309,2.669
3.719,-47.309,2.487
4.219,-47.309,2.332
4.719,-47.309,2.209
5.219,-47.309,2.123
5.719,-47.309,2.063
6.219,-47.309,2.024
6.719,-47.309,2.007
7.219,-47.309,1.975
7.719,-47.309,1.904
8.219,-47.309,1.820
8.719,-47.309,1.767
9.219,-47.309,1.746
9.719,-47.309,1.731
10.219,-47.309,1.718
10.719,-47.309,1.713
11.219,-47.309,1.716
11.719,-47.309,1.723
12.219,-47.309,1.732
12.719,-47.309,1.741
13.219,-47.309,1.752
13.719,-47.309,1.765
14.219,-47.309,1.781
14.719,-47.309,1.798
15.219,-47.309,1.819
15.719,-47.309,1.845
16.219,-47.309,1.876
16.719,-47.309,1.912
17.219,-47.309,1.953
17.719,-47.309,2.000
18.219,-47.309,2.047
18.719,-47.309,2.092
19.219,-47.309,2.132
19.719,-47.309,2.172
20.219,-47.309,2.218
20.719,-47.309,2.257
21.219,-47.309,2.274
21.719,-47.309,2.274
22.219,-47.309,2.278
22.719,-47.309,2.292
23.219,-47.309,2.307
23.719,-47.309,2.309
24.219,-47.309,2.294
24.719,-47.309,2.292
25.219,-47.309,2.325
25.719,-47.309,2.382
26.219,-47.309,2.451
26.719,-47.309,2.537
27.219,-47.309,2.646
27.719,-47.309,2.767
28.219,-47.309,2.864
28.719,-47.309,2.927
29.219,-47.309,2.983
29.719,-47.309,3.060
30.219,-47.309,3.165
30.719,-47.309,3.290
31.219,-47.309,3.417
31.719,-47.309,3.525
32.219,-47.309,3.599
32.719,-47.309,3.644
33.219,-47.309,3.663
-61.281,-46.809,1.177
-60.781,-46.809,1.185
-60.281,-46.809,1.209
-59.781,-46.809,1.237
-59.281,-46.809,1.263
-58.781,-46.809,1.287
-58.281,-46.809,1.313
-57.781,-46.809,1.340
-57.281,-46.809,1.367
-56.781,-46.809,1.395
-56.281,-46.809,1.423
-55.781,-46.809,1.453
-55.281,-46.809,1.491
-54.781,-46.809,1.537
-54.281,-46.809,1.585
-53.781,-46.809,1.636
-53.281,-46.809,1.693
-52.781,-46.809,1.755
-52.281,-46.809,1.823
-51.781,-46.809,1.897
-51.281,-46.809,1.978
-50.781,-46.809,2.064
-50.281,-46.809,2.156
-49.781,-46.809,2.252
-49.281,-46.809,2.349
-48.781,-46.809,2.446
-48.281,-46.809,2.541
-47.781,-46.809,2.635
-47.281,-46.809,2.728
-46.781,-46.809,2.822
-46.281,-46.809,2.921
-45.781,-46.809,3.023
-45.281,-46.809,3.127
-44.781,-46.809,3.230
-44.281,-46.809,3.328
-43.781,-46.809,3.422
-43.281,-46.809,3.511
-42.781,-46.809,3.589
-42.281,-46.809,3.654
-41.781,-46.809,3.710
-41.281,-46.809,3.761
-40.781,-46.809,3.809
-40.281,-46.809,3.855
-39.781,-46.809,3.894
-39.281,-46.809,3.921
-38.781,-46.809,3.935
-38.281,-46.809,3.934
-37.781,-46.809,3.918
-37.281,-46.809,3.883
-36.781,-46.809,3.833
-36.281,-46.809,3.775
-35.781,-46.809,3.717
-35.281,-46.809,3.659
-34.781,-46.809,3.601
-34.281,-46.809,3.547
-33.781,-46.809,3.503
-33.281,-46.809,3.449
-32.781,-46.809,3.367
-32.281,-46.809,3.282
-31.781,-46.809,3.202
-31.281,-46.809,3.152
-30.781,-46.809,3.151
-30.281,-46.809,3.174
-29.781,-46.809,3.185
-29.281,-46.809,3.166
-28.781,-46.809,3.122
-28.281,-46.809,3.068
-27.781,-46.809,3.009
-27.281,-46.809,2.948
-26.781,-46.809,2.894
-26.281,-46.809,2.844
-25.781,-46.809,2.786
-25.281,-46.809,2.728
-24.781,-46.809,2.696
-24.281,-46.809,2.700
-23.781,-46.809,2.724
-23.281,-46.809,2.748
-22.781,-46.809,2.763
-22.281,-46.809,2.775
-21.781,-46.809,2.792
-21.281,-46.809,2.815
-20.781,-46.809,2.845
-20.281,-46.809,2.880
-19.781,-46.809,2.922
-19.281,-46.809,2.968
-18.781,-46.809,3.018
-18.281,-46.809,3.072
-17.781,-46.809,3.129
-17.281,-46.809,3.190
-16.781,-46.809,3.256
-16.281,-46.809,3.329
-15.781,-46.809,3.406
-15.281,-46.809,3.486
-14.781,-46.809,3.563
-14.281,-46.809,3.634
-13.781,-46.809,3.691
-13.281,-46.809,3.726
-12.781,-46.809,3.746
-12.281,-46.809,3.769
-11.781,-46.809,3.796
-11.281,-46.809,3.826
-10.781,-46.809,3.857
-10.281,-46.809,3.884
-9.781,-46.809,3.897
-9.281,-46.809,3.890
-8.781,-46.809,3.870
-8.281,-46.809,3.846
-7.781,-46.809,3.824
-7.281,-46.809,3.806
-6.781,-46.809,3.792
-6.281,-46.809,3.781
-5.781,-46.809,3.772
-5.281,-46.809,3.770
-4.781,-46.809,3.775
-4.281,-46.809,3.787
-3.781,-46.809,3.801
-3.281,-46.809,3.815
-2.781,-46.809,3.828
-2.281,-46.809,3.841
-1.781,-46.809,3.857
-1.281,-46.809,3.882
-0.781,-46.809,3.919
-0.281,-46.809,3.931
0.219,-46.809,3.852
0.719,-46.809,3.678
1.219,-46.809,3.455
1.719,-46.809,3.223
2.219,-46.809,3.014
2.719,-46.809,2.823
3.219,-46.809,2.636
3.719,-46.809,2.463
4.219,-46.809,2.309
4.719,-46.809,2.187
5.219,-46.809,2.105
5.719,-46.809,2.049
6.219,-46.809,2.014
6.719,-46.809,1.997
7.219,-46.809,1.964
7.719,-46.809,1.894
8.219,-46.809,1.809
8.719,-46.809,1.747
9.219,-46.809,1.727
9.719,-46.809,1.722
10.219,-46.809,1.719
10.719,-46.809,1.719
11.219,-46.809,1.723
11.719,-46.809,1.730
12.219,-46.809,1.739
12.719,-46.809,1.749
13.219,-46.809,1.759
13.719,-46.809,1.772
14.219,-46.809,1.787
14.719,-46.809,1.804
15.219,-46.809,1.825
15.719,-46.809,1.851
16.219,-46.809,1.883
16.719,-46.809,1.921
17.219,-46.809,1.965
17.719,-46.809,2.016
18.219,-46.809,2.066
18.719,-46.809,2.108
19.219,-46.809,2.144
19.719,-46.809,2.185
20.219,-46.809,2.244
20.719,-46.809,2.303
21.219,-46.809,2.333
21.719,-46.809,2.338
22.219,-46.809,2.345
22.719,-46.809,2.361
23.219,-46.809,2.373
23.719,-46.809,2.372
24.219,-46.809,2.361
24.719,-46.809,2.371
25.219,-46.809,2.423
25.719,-46.809,2.502
26.219,-46.809,2.596
26.719,-46.809,2.714
27.219,-46.809,2.864
27.719,-46.809,3.024
28.219,-46.809,3.137
28.719,-46.809,3.198
29.219,-46.809,3.274
29.719,-46.809,3.398
30.219,-46.809,3.557
30.719,-46.809,3.730
31.219,-46.809,3.895
31.719,-46.809,4.017
32.219,-46.809,4.090
32.719,-46.809,4.134
33.219,-46.809,4.154
-61.281,-46.309,1.111
-60.781,-46.309,1.117
-60.281,-46.309,1.133
-59.781,-46.309,1.156
-59.281,-46.309,1.182
-58.781,-46.309,1.210
-58.281,-46.309,1.241
-57.781,-46.309,1.273
-57.281,-46.309,1.305
-56.781,-46.309,1.338
-56.281,-46.309,1.373
-55.781,-46.309,1.408
-55.281,-46.309,1.446
-54.781,-46.309,1.492
-54.281,-46.309,1.544
-53.781,-46.309,1.600
-53.281,-46.309,1.660
-52.781,-46.309,1.726
-52.281,-46.309,1.798
-51.781,-46.309,1.875
-51.281,-46.309,1.960
-50.781,-46.309,2.050
-50.281,-46.309,2.146
-49.781,-46.309,2.246
-49.281,-46.309,2.348
-48.781,-46.309,2.449
-48.281,-46.309,2.547
-47.781,-46.309,2.641
-47.281,-46.309,2.734
-46.781,-46.309,2.826
-46.281,-46.309,2.921
-45.781,-46.309,3.018
-45.281,-46.309,3.118
-44.781,-46.309,3.217
-44.281,-46.309,3.313
-43.781,-46.309,3.403
-43.281,-46.309,3.488
-42.781,-46.309,3.564
-42.281,-46.309,3.628
-41.781,-46.309,3.681
-41.281,-46.309,3.728
-40.781,-46.309,3.773
-40.281,-46.309,3.818
-39.781,-46.309,3.857
-39.281,-46.309,3.882
-38.781,-46.309,3.884
-38.281,-46.309,3.863
-37.781,-46.309,3.824
-37.281,-46.309,3.769
-36.781,-46.309,3.695
-36.281,-46.309,3.609
-35.781,-46.309,3.530
-35.281,-46.309,3.468
-34.781,-46.309,3.419
-34.281,-46.309,3.380
-33.781,-46.309,3.349
-33.281,-46.309,3.308
-32.781,-46.309,3.240
-32.281,-46.309,3.152
-31.781,-46.309,3.065
-31.281,-46.309,3.032
-30.781,-46.309,3.058
-30.281,-46.309,3.090
-29.781,-46.309,3.085
-29.281,-46.309,3.038
-28.781,-46.309,2.971
-28.281,-46.309,2.906
-27.781,-46.309,2.847
-27.281,-46.309,2.790
-26.781,-46.309,2.741
-26.281,-46.309,2.699
-25.781,-46.309,2.655
-25.281,-46.309,2.619
-24.781,-46.309,2.624
-24.281,-46.309,2.666
-23.781,-46.309,2.701
-23.281,-46.309,2.717
-22.781,-46.309,2.725
-22.281,-46.309,2.734
-21.781,-46.309,2.750
-21.281,-46.309,2.775
-20.781,-46.309,2.806
-20.281,-46.309,2.843
-19.781,-46.309,2.886
-19.281,-46.309,2.933
-18.781,-46.309,2.982
-18.281,-46.309,3.034
-17.781,-46.309,3.088
-17.281,-46.309,3.145
-16.781,-46.309,3.206
-16.281,-46.309,3.273
-15.781,-46.309,3.343
-15.281,-46.309,3.415
-14.781,-46.309,3.488
-14.281,-46.309,3.557
-13.781,-46.309,3.613
-13.281,-46.309,3.645
-12.781,-46.309,3.660
-12.281,-46.309,3.675
-11.781,-46.309,3.695
-11.281,-46.309,3.720
-10.781,-46.309,3.748
-10.281,-46.309,3.773
-9.781,-46.309,3.790
-9.281,-46.309,3.793
-8.781,-46.309,3.782
-8.281,-46.309,3.763
-7.781,-46.309,3.746
-7.281,-46.309,3.733
-6.781,-46.309,3.723
-6.281,-46.309,3.714
-5.781,-46.309,3.708
-5.281,-46.309,3.709
-4.781,-46.309,3.718
-4.281,-46.309,3.732
-3.781,-46.309,3.748
-3.281,-46.309,3.766
-2.781,-46.309,3.787
-2.281,-46.309,3.809
-1.781,-46.309,3.835
-1.281,-46.309,3.867
-0.781,-46.309,3.897
-0.281,-46.309,3.870
0.219,-46.309,3.741
0.719,-46.309,3.549
1.219,-46.309,3.348
1.719,-46.309,3.141
2.219,-46.309,2.941
2.719,-46.309,2.762
3.219,-46.309,2.598
3.719,-46.309,2.440
4.219,-46.309,2.287
4.719,-46.309,2.161
5.219,-46.309,2.077
5.719,-46.309,2.028
6.219,-46.309,1.997
6.719,-46.309,1.972
7.219,-46.309,1.931
7.719,-46.309,1.870
8.219,-46.309,1.800
8.719,-46.309,1.742
9.219,-46.309,1.717
9.719,-46.309,1.716
10.219,-46.309,1.720
10.719,-46.309,1.725
11.219,-46.309,1.730
11.719,-46.309,1.738
12.219,-46.309,1.748
12.719,-46.309,1.758
13.219,-46.309,1.769
13.719,-46.309,1.781
14.219,-46.309,1.796
14.719,-46.309,1.813
15.219,-46.309,1.833
15.719,-46.309,1.859
16.219,-46.309,1.891
16.719,-46.309,1.930
17.219,-46.309,1.978
17.719,-46.309,2.031
18.219,-46.309,2.083
18.719,-46.309,2.129
19.219,-46.309,2.170
19.719,-46.309,2.223
20.219,-46.309,2.301
20.719,-46.309,2.380
21.219,-46.309,2.420
21.719,-46.309,2.427
22.219,-46.309,2.434
22.719,-46.309,2.448
23.219,-46.309,2.458
23.719,-46.309,2.461
24.219,-46.309,2.466
24.719,-46.309,2.497
25.219,-46.309,2.569
25.719,-46.309,2.670
26.219,-46.309,2.797
26.719,-46.309,2.936
27.219,-46.309,3.086
27.719,-46.309,3.258
28.219,-46.309,3.399
28.719,-46.309,3.484
29.219,-46.309,3.601
29.719,-46.309,3.795
30.219,-46.309,4.008
30.719,-46.309,4.209
31.219,-46.309,4.382
31.719,-46.309,4.510
32.219,-46.309,4.608
32.719,-46.309,4.697
33.219,-46.309,4.745
-61.281,-45.809,1.063
-60.781,-45.809,1.068
-60.281,-45.809,1.081
-59.781,-45.809,1.097
-59.281,-45.809,1.122
-58.781,-45.809,1.151
-58.281,-45.809,1.184
-57.781,-45.809,1.218
-57.281,-45.809,1.251
-56.781,-45.809,1.286
-56.281,-45.809,1.322
-55.781,-45.809,1.361
-55.281,-45.809,1.403
-54.781,-45.809,1.450
-54.281,-45.809,1.503
-53.781,-45.809,1.561
-53.281,-45.809,1.624
-52.781,-45.809,1.693
-52.281,-45.809,1.767
-51.781,-45.809,1.847
-51.281,-45.809,1.934
-50.781,-45.809,2.026
-50.281,-45.809,2.125
-49.781,-45.809,2.227
-49.281,-45.809,2.330
-48.781,-45.809,2.431
-48.281,-45.809,2.529
-47.781,-45.809,2.623
-47.281,-45.809,2.714
-46.781,-45.809,2.803
-46.281,-45.809,2.894
-45.781,-45.809,2.986
-45.281,-45.809,3.081
-44.781,-45.809,3.177
-44.281,-45.809,3.271
-43.781,-45.809,3.360
-43.281,-45.809,3.442
-42.781,-45.809,3.516
-42.281,-45.809,3.580
-41.781,-45.809,3.635
-41.281,-45.809,3.681
-40.781,-45.809,3.724
-40.281,-45.809,3.764
-39.781,-45.809,3.800
-39.281,-45.809,3.823
-38.781,-45.809,3.820
-38.281,-45.809,3.789
-37.781,-45.809,3.734
-37.281,-45.809,3.662
-36.781,-45.809,3.571
-36.281,-45.809,3.468
-35.781,-45.809,3.373
-35.281,-45.809,3.297
-34.781,-45.809,3.241
-34.281,-45.809,3.193
-33.781,-45.809,3.146
-33.281,-45.809,3.098
-32.781,-45.809,3.039
-32.281,-45.809,2.964
-31.781,-45.809,2.898
-31.281,-45.809,2.890
-30.781,-45.809,2.923
-30.281,-45.809,2.933
-29.781,-45.809,2.898
-29.281,-45.809,2.839
-28.781,-45.809,2.776
-28.281,-45.809,2.716
-27.781,-45.809,2.660
-27.281,-45.809,2.616
-26.781,-45.809,2.595
-26.281,-45.809,2.580
-25.781,-45.809,2.552
-25.281,-45.809,2.526
-24.781,-45.809,2.537
-24.281,-45.809,2.588
-23.781,-45.809,2.636
-23.281,-45.809,2.662
-22.781,-45.809,2.674
-22.281,-45.809,2.685
-21.781,-45.809,2.703
-21.281,-45.809,2.728
-20.781,-45.809,2.761
-20.281,-45.809,2.800
-19.781,-45.809,2.844
-19.281,-45.809,2.892
-18.781,-45.809,2.942
-18.281,-45.809,2.992
-17.781,-45.809,3.043
-17.281,-45.809,3.096
-16.781,-45.809,3.153
-16.281,-45.809,3.213
-15.781,-45.809,3.275
-15.281,-45.809,3.340
-14.781,-45.809,3.405
-14.281,-45.809,3.469
-13.781,-45.809,3.524
-13.281,-45.809,3.561
-12.781,-45.809,3.582
-12.281,-45.809,3.598
-11.781,-45.809,3.615
-11.281,-45.809,3.639
-10.781,-45.809,3.663
-10.281,-45.809,3.683
-9.781,-45.809,3.697
-9.281,-45.809,3.703
-8.781,-45.809,3.697
-8.281,-45.809,3.684
-7.781,-45.809,3.672
-7.281,-45.809,3.664
-6.781,-45.809,3.658
-6.281,-45.809,3.652
-5.781,-45.809,3.652
-5.281,-45.809,3.658
-4.781,-45.809,3.669
-4.281,-45.809,3.682
-3.781,-45.809,3.696
-3.281,-45.809,3.714
-2.781,-45.809,3.736
-2.281,-45.809,3.759
-1.781,-45.809,3.778
-1.281,-45.809,3.789
-0.781,-45.809,3.778
-0.281,-45.809,3.704
0.219,-45.809,3.573
0.719,-45.809,3.431
1.219,-45.809,3.272
1.719,-45.809,3.074
2.219,-45.809,2.869
2.719,-45.809,2.692
3.219,-45.809,2.539
3.719,-45.809,2.396
4.219,-45.809,2.270
4.719,-45.809,2.164
5.219,-45.809,2.069
5.719,-45.809,2.004
6.219,-45.809,1.972
6.719,-45.809,1.933
7.219,-45.809,1.884
7.719,-45.809,1.834
8.219,-45.809,1.790
8.719,-45.809,1.748
9.219,-45.809,1.721
9.719,-45.809,1.718
10.219,-45.809,1.724
10.719,-45.809,1.731
11.219,-45.809,1.739
11.719,-45.809,1.748
12.219,-45.809,1.759
12.719,-45.809,1.770
13.219,-45.809,1.781
13.719,-45.809,1.794
14.219,-45.809,1.809
14.719,-45.809,1.826
15.219,-45.809,1.846
15.719,-45.809,1.871
16.219,-45.809,1.904
16.719,-45.809,1.946
17.219,-45.809,1.995
17.719,-45.809,2.050
18.219,-45.809,2.104
18.719,-45.809,2.156
19.219,-45.809,2.208
19.719,-45.809,2.282
20.219,-45.809,2.390
20.719,-45.809,2.485
21.219,-45.809,2.520
21.719,-45.809,2.529
22.219,-45.809,2.554
22.719,-45.809,2.587
23.219,-45.809,2.608
23.719,-45.809,2.618
24.219,-45.809,2.633
24.719,-45.809,2.683
25.219,-45.809,2.780
25.719,-45.809,2.911
26.219,-45.809,3.059
26.719,-45.809,3.199
27.219,-45.809,3.343
27.719,-45.809,3.510
28.219,-45.809,3.661
28.719,-45.809,3.768
29.219,-45.809,3.935
29.719,-45.809,4.210
30.219,-45.809,4.495
30.719,-45.809,4.742
31.219,-45.809,4.941
31.719,-45.809,5.093
32.219,-45.809,5.220
32.719,-45.809,5.302
33.219,-45.809,5.327
-61.281,-45.309,1.014
-60.781,-45.309,1.020
-60.281,-45.309,1.033
-59.781,-45.309,1.047
-59.281,-45.309,1.071
-58.781,-45.309,1.102
-58.281,-45.309,1.138
-57.781,-45.309,1.177
-57.281,-45.309,1.216
-56.781,-45.309,1.255
-56.281,-45.309,1.296
-55.781,-45.309,1.337
-55.281,-45.309,1.381
-54.781,-45.309,1.430
-54.281,-45.309,1.483
-53.781,-45.309,1.542
-53.281,-45.309,1.604
-52.781,-45.309,1.671
-52.281,-45.309,1.743
-51.781,-45.309,1.822
-51.281,-45.309,1.908
-50.781,-45.309,2.001
-50.281,-45.309,2.098
-49.781,-45.309,2.198
-49.281,-45.309,2.297
-48.781,-45.309,2.395
-48.281,-45.309,2.489
-47.781,-45.309,2.579
-47.281,-45.309,2.666
-46.781,-45.309,2.751
-46.281,-45.309,2.836
-45.781,-45.309,2.923
-45.281,-45.309,3.012
-44.781,-45.309,3.103
-44.281,-45.309,3.195
-43.781,-45.309,3.284
-43.281,-45.309,3.368
-42.781,-45.309,3.442
-42.281,-45.309,3.507
-41.781,-45.309,3.563
-41.281,-45.309,3.611
-40.781,-45.309,3.650
-40.281,-45.309,3.682
-39.781,-45.309,3.709
-39.281,-45.309,3.727
-38.781,-45.309,3.726
-38.281,-45.309,3.697
-37.781,-45.309,3.636
-37.281,-45.309,3.554
-36.781,-45.309,3.450
-36.281,-45.309,3.337
-35.781,-45.309,3.238
-35.281,-45.309,3.156
-34.781,-45.309,3.089
-34.281,-45.309,3.035
-33.781,-45.309,2.974
-33.281,-45.309,2.907
-32.781,-45.309,2.845
-32.281,-45.309,2.790
-31.781,-45.309,2.758
-31.281,-45.309,2.762
-30.781,-45.309,2.773
-30.281,-45.309,2.749
-29.781,-45.309,2.695
-29.281,-45.309,2.638
-28.781,-45.309,2.586
-28.281,-45.309,2.538
-27.781,-45.309,2.494
-27.281,-45.309,2.471
-26.781,-45.309,2.488
-26.281,-45.309,2.515
-25.781,-45.309,2.507
-25.281,-45.309,2.477
