lon,lat,hs
-93.649,27.701,1.468
-93.149,27.701,1.461
-92.649,27.701,1.387
-92.149,27.701,1.262
-91.649,27.701,1.157
-91.149,27.701,1.094
-90.649,27.701,1.083
-90.149,27.701,1.093
-89.649,27.701,1.100
-89.149,27.701,1.106
-88.649,27.701,1.096
-88.149,27.701,1.052
-87.649,27.701,1.006
-87.149,27.701,0.978
-86.649,27.701,0.944
-86.149,27.701,0.902
-85.649,27.701,0.883
-85.149,27.701,0.879
-84.649,27.701,0.875
-84.149,27.701,0.860
-83.649,27.701,0.791
-83.149,27.701,0.594
-82.649,27.701,nan
-82.149,27.701,nan
-81.649,27.701,nan
-81.149,27.701,nan
-80.649,27.701,nan
-80.149,27.701,0.958
-79.649,27.701,1.113
-79.149,27.701,1.211
-78.649,27.701,1.349
-78.149,27.701,1.523
-77.649,27.701,1.660
-77.149,27.701,1.698
-76.649,27.701,1.668
-76.149,27.701,1.622
-75.649,27.701,1.577
-75.149,27.701,1.526
-74.649,27.701,1.460
-74.149,27.701,1.388
-73.649,27.701,1.327
-73.149,27.701,1.275
-72.649,27.701,1.228
-72.149,27.701,1.216
-71.649,27.701,1.228
-71.149,27.701,1.250
-70.649,27.701,1.279
-70.149,27.701,1.280
-69.649,27.701,1.257
-69.149,27.701,1.233
-68.649,27.701,1.219
-68.149,27.701,1.215
-67.649,27.701,1.214
-67.149,27.701,1.210
-66.649,27.701,1.204
-66.149,27.701,1.199
-65.649,27.701,1.200
-65.149,27.701,1.210
-64.649,27.701,1.226
-64.149,27.701,1.244
-63.649,27.701,1.260
-63.149,27.701,1.275
-62.649,27.701,1.287
-62.149,27.701,1.295
-61.649,27.701,1.304
-61.149,27.701,1.316
-60.649,27.701,1.331
-60.149,27.701,1.343
-59.649,27.701,1.350
-59.149,27.701,1.354
-58.649,27.701,1.361
-58.149,27.701,1.374
-57.649,27.701,1.392
-57.149,27.701,1.410
-56.649,27.701,1.430
-56.149,27.701,1.449
-55.649,27.701,1.467
-55.149,27.701,1.481
-54.649,27.701,1.495
-54.149,27.701,1.510
-53.649,27.701,1.528
-53.149,27.701,1.547
-52.649,27.701,1.569
-52.149,27.701,1.595
-51.649,27.701,1.625
-51.149,27.701,1.658
-50.649,27.701,1.692
-50.149,27.701,1.725
-49.649,27.701,1.754
-49.149,27.701,1.780
-48.649,27.701,1.802
-48.149,27.701,1.819
-47.649,27.701,1.831
-47.149,27.701,1.838
-46.649,27.701,1.838
-46.149,27.701,1.832
-45.649,27.701,1.821
-45.149,27.701,1.805
-44.649,27.701,1.785
-44.149,27.701,1.763
-43.649,27.701,1.741
-43.149,27.701,1.718
-42.649,27.701,1.696
-42.149,27.701,1.676
-41.649,27.701,1.663
-41.149,27.701,1.657
-40.649,27.701,1.659
-40.149,27.701,1.665
-39.649,27.701,1.671
-39.149,27.701,1.677
-38.649,27.701,1.684
-38.149,27.701,1.692
-37.649,27.701,1.700
-37.149,27.701,1.705
-36.649,27.701,1.706
-36.149,27.701,1.708
-35.649,27.701,1.713
-35.149,27.701,1.726
-34.649,27.701,1.745
-34.149,27.701,1.764
-33.649,27.701,1.778
-33.149,27.701,1.779
-32.649,27.701,1.768
-32.149,27.701,1.752
-31.649,27.701,1.742
-31.149,27.701,1.746
-30.649,27.701,1.762
-30.149,27.701,1.777
-29.649,27.701,1.787
-29.149,27.701,1.784
-28.649,27.701,1.780
-28.149,27.701,1.786
-27.649,27.701,1.797
-27.149,27.701,1.810
-26.649,27.701,1.821
-26.149,27.701,1.829
-25.649,27.701,1.836
-25.149,27.701,1.843
-24.649,27.701,1.844
-24.149,27.701,1.838
-23.649,27.701,1.827
-23.149,27.701,1.817
-22.649,27.701,1.811
-22.149,27.701,1.809
-21.649,27.701,1.815
-21.149,27.701,1.830
-20.649,27.701,1.852
-20.149,27.701,1.868
-19.649,27.701,1.871
-19.149,27.701,1.868
-18.649,27.701,1.851
-18.149,27.701,1.712
-17.649,27.701,1.544
-17.149,27.701,1.291
-16.649,27.701,1.056
-16.149,27.701,1.126
-15.649,27.701,nan
-15.149,27.701,nan
-14.649,27.701,1.350
-14.149,27.701,1.001
-13.649,27.701,0.899
-13.149,27.701,1.045
-12.649,27.701,1.193
-12.149,27.701,nan
-11.649,27.701,nan
-11.149,27.701,nan
-10.649,27.701,nan
-10.149,27.701,nan
-9.649,27.701,nan
-9.149,27.701,nan
-8.649,27.701,nan
-8.149,27.701,nan
-7.649,27.701,nan
-7.149,27.701,nan
-6.649,27.701,nan
-6.149,27.701,nan
-5.649,27.701,nan
-5.149,27.701,nan
-4.649,27.701,nan
-4.149,27.701,nan
-3.649,27.701,nan
-3.149,27.701,nan
-2.649,27.701,nan
-2.149,27.701,nan
-1.649,27.701,nan
-1.149,27.701,nan
-0.649,27.701,nan
-0.149,27.701,nan
0.351,27.701,nan
0.851,27.701,nan
1.351,27.701,nan
1.851,27.701,nan
2.351,27.701,nan
2.851,27.701,nan
3.351,27.701,nan
3.851,27.701,nan
4.351,27.701,nan
4.851,27.701,nan
5.351,27.701,nan
5.851,27.701,nan
6.351,27.701,nan
6.851,27.701,nan
7.351,27.701,nan
7.851,27.701,nan
8.351,27.701,nan
8.851,27.701,nan
9.351,27.701,nan
9.851,27.701,nan
10.351,27.701,nan
10.851,27.701,nan
11.351,27.701,nan
11.851,27.701,nan
12.351,27.701,nan
12.851,27.701,nan
13.351,27.701,nan
13.851,27.701,nan
14.351,27.701,nan
14.851,27.701,nan
15.351,27.701,nan
15.851,27.701,nan
16.351,27.701,nan
16.851,27.701,nan
17.351,27.701,nan
17.851,27.701,nan
18.351,27.701,nan
18.851,27.701,nan
19.351,27.701,nan
19.851,27.701,nan
20.351,27.701,nan
20.851,27.701,nan
21.351,27.701,nan
21.851,27.701,nan
22.351,27.701,nan
22.851,27.701,nan
23.351,27.701,nan
23.851,27.701,nan
-93.649,28.201,1.432
-93.149,28.201,1.419
-92.649,28.201,1.345
-92.149,28.201,1.225
-91.649,28.201,1.126
-91.149,28.201,1.078
-90.649,28.201,1.076
-90.149,28.201,1.083
-89.649,28.201,1.086
-89.149,28.201,1.094
-88.649,28.201,1.087
-88.149,28.201,1.045
-87.649,28.201,0.996
-87.149,28.201,0.960
-86.649,28.201,0.920
-86.149,28.201,0.882
-85.649,28.201,0.869
-85.149,28.201,0.869
-84.649,28.201,0.867
-84.149,28.201,0.848
-83.649,28.201,0.766
-83.149,28.201,0.558
-82.649,28.201,nan
-82.149,28.201,nan
-81.649,28.201,nan
-81.149,28.201,nan
-80.649,28.201,nan
-80.149,28.201,0.986
-79.649,28.201,1.146
-79.149,28.201,1.237
-78.649,28.201,1.361
-78.149,28.201,1.509
-77.649,28.201,1.627
-77.149,28.201,1.671
-76.649,28.201,1.661
-76.149,28.201,1.637
-75.649,28.201,1.615
-75.149,28.201,1.580
-74.649,28.201,1.525
-74.149,28.201,1.458
-73.649,28.201,1.389
-73.149,28.201,1.321
-72.649,28.201,1.265
-72.149,28.201,1.242
-71.649,28.201,1.247
-71.149,28.201,1.266
-70.649,28.201,1.290
-70.149,28.201,1.284
-69.649,28.201,1.262
-69.149,28.201,1.243
-68.649,28.201,1.235
-68.149,28.201,1.238
-67.649,28.201,1.243
-67.149,28.201,1.241
-66.649,28.201,1.236
-66.149,28.201,1.226
-65.649,28.201,1.219
-65.149,28.201,1.222
-64.649,28.201,1.234
-64.149,28.201,1.249
-63.649,28.201,1.263
-63.149,28.201,1.277
-62.649,28.201,1.288
-62.149,28.201,1.295
-61.649,28.201,1.304
-61.149,28.201,1.315
-60.649,28.201,1.328
-60.149,28.201,1.340
-59.649,28.201,1.348
-59.149,28.201,1.352
-58.649,28.201,1.359
-58.149,28.201,1.372
-57.649,28.201,1.389
-57.149,28.201,1.407
-56.649,28.201,1.426
-56.149,28.201,1.445
-55.649,28.201,1.462
-55.149,28.201,1.478
-54.649,28.201,1.493
-54.149,28.201,1.509
-53.649,28.201,1.527
-53.149,28.201,1.547
-52.649,28.201,1.569
-52.149,28.201,1.595
-51.649,28.201,1.624
-51.149,28.201,1.657
-50.649,28.201,1.691
-50.149,28.201,1.723
-49.649,28.201,1.753
-49.149,28.201,1.780
-48.649,28.201,1.803
-48.149,28.201,1.821
-47.649,28.201,1.833
-47.149,28.201,1.840
-46.649,28.201,1.840
-46.149,28.201,1.835
-45.649,28.201,1.825
-45.149,28.201,1.810
-44.649,28.201,1.792
-44.149,28.201,1.771
-43.649,28.201,1.748
-43.149,28.201,1.726
-42.649,28.201,1.704
-42.149,28.201,1.685
-41.649,28.201,1.670
-41.149,28.201,1.664
-40.649,28.201,1.667
-40.149,28.201,1.673
-39.649,28.201,1.679
-39.149,28.201,1.685
-38.649,28.201,1.691
-38.149,28.201,1.698
-37.649,28.201,1.706
-37.149,28.201,1.711
-36.649,28.201,1.714
-36.149,28.201,1.718
-35.649,28.201,1.725
-35.149,28.201,1.739
-34.649,28.201,1.759
-34.149,28.201,1.781
-33.649,28.201,1.799
-33.149,28.201,1.805
-32.649,28.201,1.798
-32.149,28.201,1.780
-31.649,28.201,1.767
-31.149,28.201,1.767
-30.649,28.201,1.781
-30.149,28.201,1.795
-29.649,28.201,1.806
-29.149,28.201,1.805
-28.649,28.201,1.799
-28.149,28.201,1.797
-27.649,28.201,1.802
-27.149,28.201,1.809
-26.649,28.201,1.815
-26.149,28.201,1.820
-25.649,28.201,1.826
-25.149,28.201,1.831
-24.649,28.201,1.831
-24.149,28.201,1.824
-23.649,28.201,1.815
-23.149,28.201,1.806
-22.649,28.201,1.801
-22.149,28.201,1.800
-21.649,28.201,1.808
-21.149,28.201,1.823
-20.649,28.201,1.845
-20.149,28.201,1.864
-19.649,28.201,1.871
-19.149,28.201,1.870
-18.649,28.201,1.854
-18.149,28.201,1.698
-17.649,28.201,1.516
-17.149,28.201,1.389
-16.649,28.201,1.238
-16.149,28.201,1.265
-15.649,28.201,nan
-15.149,28.201,nan
-14.649,28.201,1.485
-14.149,28.201,nan
-13.649,28.201,nan
-13.149,28.201,1.071
-12.649,28.201,1.250
-12.149,28.201,nan
-11.649,28.201,nan
-11.149,28.201,nan
-10.649,28.201,nan
-10.149,28.201,nan
-9.649,28.201,nan
-9.149,28.201,nan
-8.649,28.201,nan
-8.149,28.201,nan
-7.649,28.201,nan
-7.149,28.201,nan
-6.649,28.201,nan
-6.149,28.201,nan
-5.649,28.201,nan
-5.149,28.201,nan
-4.649,28.201,nan
-4.149,28.201,nan
-3.649,28.201,nan
-3.149,28.201,nan
-2.649,28.201,nan
-2.149,28.201,nan
-1.649,28.201,nan
-1.149,28.201,nan
-0.649,28.201,nan
-0.149,28.201,nan
0.351,28.201,nan
0.851,28.201,nan
1.351,28.201,nan
1.851,28.201,nan
2.351,28.201,nan
2.851,28.201,nan
3.351,28.201,nan
3.851,28.201,nan
4.351,28.201,nan
4.851,28.201,nan
5.351,28.201,nan
5.851,28.201,nan
6.351,28.201,nan
6.851,28.201,nan
7.351,28.201,nan
7.851,28.201,nan
8.351,28.201,nan
8.851,28.201,nan
9.351,28.201,nan
9.851,28.201,nan
10.351,28.201,nan
10.851,28.201,nan
11.351,28.201,nan
11.851,28.201,nan
12.351,28.201,nan
12.851,28.201,nan
13.351,28.201,nan
13.851,28.201,nan
14.351,28.201,nan
14.851,28.201,nan
15.351,28.201,nan
15.851,28.201,nan
16.351,28.201,nan
16.851,28.201,nan
17.351,28.201,nan
17.851,28.201,nan
18.351,28.201,nan
18.851,28.201,nan
19.351,28.201,nan
19.851,28.201,nan
20.351,28.201,nan
20.851,28.201,nan
21.351,28.201,nan
21.851,28.201,nan
22.351,28.201,nan
22.851,28.201,nan
23.351,28.201,nan
23.851,28.201,nan
-93.649,28.701,1.301
-93.149,28.701,1.291
-92.649,28.701,1.226
-92.149,28.701,1.103
-91.649,28.701,0.990
-91.149,28.701,0.964
-90.649,28.701,0.956
-90.149,28.701,0.968
-89.649,28.701,0.972
-89.149,28.701,1.016
-88.649,28.701,1.045
-88.149,28.701,1.018
-87.649,28.701,0.968
-87.149,28.701,0.912
-86.649,28.701,0.853
-86.149,28.701,0.817
-85.649,28.701,0.818
-85.149,28.701,0.830
-84.649,28.701,0.831
-84.149,28.701,0.793
-83.649,28.701,0.671
-83.149,28.701,0.462
-82.649,28.701,nan
-82.149,28.701,nan
-81.649,28.701,nan
-81.149,28.701,nan
-80.649,28.701,nan
-80.149,28.701,1.097
-79.649,28.701,1.227
-79.149,28.701,1.291
-78.649,28.701,1.370
-78.149,28.701,1.455
-77.649,28.701,1.527
-77.149,28.701,1.573
-76.649,28.701,1.599
-76.149,28.701,1.623
-75.649,28.701,1.653
-75.149,28.701,1.667
-74.649,28.701,1.654
-74.149,28.701,1.615
-73.649,28.701,1.546
-73.149,28.701,1.460
-72.649,28.701,1.380
-72.149,28.701,1.327
-71.649,28.701,1.310
-71.149,28.701,1.314
-70.649,28.701,1.315
-70.149,28.701,1.299
-69.649,28.701,1.281
-69.149,28.701,1.276
-68.649,28.701,1.285
-68.149,28.701,1.304
-67.649,28.701,1.322
-67.149,28.701,1.327
-66.649,28.701,1.321
-66.149,28.701,1.301
-65.649,28.701,1.277
-65.149,28.701,1.264
-64.649,28.701,1.263
-64.149,28.701,1.268
-63.649,28.701,1.275
-63.149,28.701,1.285
-62.649,28.701,1.295
-62.149,28.701,1.303
-61.649,28.701,1.308
-61.149,28.701,1.313
-60.649,28.701,1.321
-60.149,28.701,1.332
-59.649,28.701,1.342
-59.149,28.701,1.348
-58.649,28.701,1.355
-58.149,28.701,1.368
-57.649,28.701,1.386
-57.149,28.701,1.402
-56.649,28.701,1.418
-56.149,28.701,1.435
-55.649,28.701,1.453
-55.149,28.701,1.471
-54.649,28.701,1.489
-54.149,28.701,1.508
-53.649,28.701,1.527
-53.149,28.701,1.547
-52.649,28.701,1.569
-52.149,28.701,1.593
-51.649,28.701,1.622
-51.149,28.701,1.653
-50.649,28.701,1.687
-50.149,28.701,1.720
-49.649,28.701,1.752
-49.149,28.701,1.780
-48.649,28.701,1.804
-48.149,28.701,1.824
-47.649,28.701,1.838
-47.149,28.701,1.846
-46.649,28.701,1.848
-46.149,28.701,1.845
-45.649,28.701,1.837
-45.149,28.701,1.826
-44.649,28.701,1.811
-44.149,28.701,1.793
-43.649,28.701,1.774
-43.149,28.701,1.754
-42.649,28.701,1.735
-42.149,28.701,1.717
-41.649,28.701,1.702
-41.149,28.701,1.694
-40.649,28.701,1.694
-40.149,28.701,1.700
-39.649,28.701,1.706
-39.149,28.701,1.712
-38.649,28.701,1.717
-38.149,28.701,1.723
-37.649,28.701,1.731
-37.149,28.701,1.739
-36.649,28.701,1.748
-36.149,28.701,1.759
-35.649,28.701,1.772
-35.149,28.701,1.789
-34.649,28.701,1.810
-34.149,28.701,1.833
-33.649,28.701,1.856
-33.149,28.701,1.874
-32.649,28.701,1.877
-32.149,28.701,1.864
-31.649,28.701,1.846
-31.149,28.701,1.840
-30.649,28.701,1.849
-30.149,28.701,1.861
-29.649,28.701,1.871
-29.149,28.701,1.873
-28.649,28.701,1.861
-28.149,28.701,1.846
-27.649,28.701,1.836
-27.149,28.701,1.832
-26.649,28.701,1.824
-26.149,28.701,1.819
-25.649,28.701,1.816
-25.149,28.701,1.812
-24.649,28.701,1.804
-24.149,28.701,1.792
-23.649,28.701,1.783
-23.149,28.701,1.777
-22.649,28.701,1.775
-22.149,28.701,1.778
-21.649,28.701,1.789
-21.149,28.701,1.807
-20.649,28.701,1.829
-20.149,28.701,1.852
-19.649,28.701,1.869
-19.149,28.701,1.875
-18.649,28.701,1.869
-18.149,28.701,1.742
-17.649,28.701,1.568
-17.149,28.701,1.618
-16.649,28.701,1.622
-16.149,28.701,1.601
-15.649,28.701,1.662
-15.149,28.701,1.711
-14.649,28.701,1.713
-14.149,28.701,nan
-13.649,28.701,nan
-13.149,28.701,1.196
-12.649,28.701,1.413
-12.149,28.701,1.544
-11.649,28.701,1.590
-11.149,28.701,nan
-10.649,28.701,nan
-10.149,28.701,nan
-9.649,28.701,nan
-9.149,28.701,nan
-8.649,28.701,nan
-8.149,28.701,nan
-7.649,28.701,nan
-7.149,28.701,nan
-6.649,28.701,nan
-6.149,28.701,nan
-5.649,28.701,nan
-5.149,28.701,nan
-4.649,28.701,nan
-4.149,28.701,nan
-3.649,28.701,nan
-3.149,28.701,nan
-2.649,28.701,nan
-2.149,28.701,nan
-1.649,28.701,nan
-1.149,28.701,nan
-0.649,28.701,nan
-0.149,28.701,nan
0.351,28.701,nan
0.851,28.701,nan
1.351,28.701,nan
1.851,28.701,nan
2.351,28.701,nan
2.851,28.701,nan
3.351,28.701,nan
3.851,28.701,nan
4.351,28.701,nan
4.851,28.701,nan
5.351,28.701,nan
5.851,28.701,nan
6.351,28.701,nan
6.851,28.701,nan
7.351,28.701,nan
7.851,28.701,nan
8.351,28.701,nan
8.851,28.701,nan
9.351,28.701,nan
9.851,28.701,nan
10.351,28.701,nan
10.851,28.701,nan
11.351,28.701,nan
11.851,28.701,nan
12.351,28.701,nan
12.851,28.701,nan
13.351,28.701,nan
13.851,28.701,nan
14.351,28.701,nan
14.851,28.701,nan
15.351,28.701,nan
15.851,28.701,nan
16.351,28.701,nan
16.851,28.701,nan
17.351,28.701,nan
17.851,28.701,nan
18.351,28.701,nan
18.851,28.701,nan
19.351,28.701,nan
19.851,28.701,nan
20.351,28.701,nan
20.851,28.701,nan
21.351,28.701,nan
21.851,28.701,nan
22.351,28.701,nan
22.851,28.701,nan
23.351,28.701,nan
23.851,28.701,nan
-93.649,29.201,1.105
-93.149,29.201,1.115
-92.649,29.201,1.054
-92.149,29.201,0.924
-91.649,29.201,0.759
-91.149,29.201,nan
-90.649,29.201,nan
-90.149,29.201,nan
-89.649,29.201,nan
-89.149,29.201,0.858
-88.649,29.201,0.962
-88.149,29.201,0.963
-87.649,29.201,0.924
-87.149,29.201,0.864
-86.649,29.201,0.790
-86.149,29.201,0.740
-85.649,29.201,0.737
-85.149,29.201,0.754
-84.649,29.201,0.751
-84.149,29.201,0.676
-83.649,29.201,0.506
-83.149,29.201,nan
-82.649,29.201,nan
-82.149,29.201,nan
-81.649,29.201,nan
-81.149,29.201,nan
-80.649,29.201,nan
-80.149,29.201,1.230
-79.649,29.201,1.294
-79.149,29.201,1.319
-78.649,29.201,1.350
-78.149,29.201,1.384
-77.649,29.201,1.418
-77.149,29.201,1.445
-76.649,29.201,1.474
-76.149,29.201,1.516
-75.649,29.201,1.574
-75.149,29.201,1.626
-74.649,29.201,1.659
-74.149,29.201,1.663
-73.649,29.201,1.633
-73.149,29.201,1.580
-72.649,29.201,1.509
-72.149,29.201,1.444
-71.649,29.201,1.410
-71.149,29.201,1.389
-70.649,29.201,1.364
-70.149,29.201,1.339
-69.649,29.201,1.318
-69.149,29.201,1.318
-68.649,29.201,1.343
-68.149,29.201,1.374
-67.649,29.201,1.397
-67.149,29.201,1.406
-66.649,29.201,1.401
-66.149,29.201,1.381
-65.649,29.201,1.354
-65.149,29.201,1.329
-64.649,29.201,1.312
-64.149,29.201,1.298
-63.649,29.201,1.293
-63.149,29.201,1.297
-62.649,29.201,1.305
-62.149,29.201,1.314
-61.649,29.201,1.318
-61.149,29.201,1.317
-60.649,29.201,1.317
-60.149,29.201,1.323
-59.649,29.201,1.332
-59.149,29.201,1.341
-58.649,29.201,1.351
-58.149,29.201,1.365
-57.649,29.201,1.385
-57.149,29.201,1.403
-56.649,29.201,1.417
-56.149,29.201,1.432
-55.649,29.201,1.450
-55.149,29.201,1.469
-54.649,29.201,1.490
-54.149,29.201,1.509
-53.649,29.201,1.528
-53.149,29.201,1.548
-52.649,29.201,1.569
-52.149,29.201,1.593
-51.649,29.201,1.620
-51.149,29.201,1.651
-50.649,29.201,1.685
-50.149,29.201,1.719
-49.649,29.201,1.751
-49.149,29.201,1.781
-48.649,29.201,1.806
-48.149,29.201,1.828
-47.649,29.201,1.843
-47.149,29.201,1.854
-46.649,29.201,1.858
-46.149,29.201,1.857
-45.649,29.201,1.853
-45.149,29.201,1.846
-44.649,29.201,1.838
-44.149,29.201,1.827
-43.649,29.201,1.817
-43.149,29.201,1.806
-42.649,29.201,1.793
-42.149,29.201,1.779
-41.649,29.201,1.767
-41.149,29.201,1.758
-40.649,29.201,1.754
-40.149,29.201,1.754
-39.649,29.201,1.757
-39.149,29.201,1.762
-38.649,29.201,1.769
-38.149,29.201,1.777
-37.649,29.201,1.786
-37.149,29.201,1.798
-36.649,29.201,1.814
-36.149,29.201,1.833
-35.649,29.201,1.852
-35.149,29.201,1.870
-34.649,29.201,1.887
-34.149,29.201,1.906
-33.649,29.201,1.928
-33.149,29.201,1.950
-32.649,29.201,1.963
-32.149,29.201,1.965
-31.649,29.201,1.957
-31.149,29.201,1.953
-30.649,29.201,1.960
-30.149,29.201,1.969
-29.649,29.201,1.974
-29.149,29.201,1.970
-28.649,29.201,1.952
-28.149,29.201,1.932
-27.649,29.201,1.916
-27.149,29.201,1.905
-26.649,29.201,1.887
-26.149,29.201,1.868
-25.649,29.201,1.850
-25.149,29.201,1.829
-24.649,29.201,1.804
-24.149,29.201,1.778
-23.649,29.201,1.760
-23.149,29.201,1.751
-22.649,29.201,1.751
-22.149,29.201,1.758
-21.649,29.201,1.773
-21.149,29.201,1.794
-20.649,29.201,1.818
-20.149,29.201,1.842
-19.649,29.201,1.863
-19.149,29.201,1.876
-18.649,29.201,1.881
-18.149,29.201,1.849
-17.649,29.201,1.765
-17.149,29.201,1.783
-16.649,29.201,1.806
-16.149,29.201,1.797
-15.649,29.201,1.778
-15.149,29.201,1.765
-14.649,29.201,1.755
-14.149,29.201,1.707
-13.649,29.201,1.484
-13.149,29.201,1.494
-12.649,29.201,1.628
-12.149,29.201,1.719
-11.649,29.201,1.771
-11.149,29.201,1.803
-10.649,29.201,nan
-10.149,29.201,nan
-9.649,29.201,nan
-9.149,29.201,nan
-8.649,29.201,nan
-8.149,29.201,nan
-7.649,29.201,nan
-7.149,29.201,nan
-6.649,29.201,nan
-6.149,29.201,nan
-5.649,29.201,nan
-5.149,29.201,nan
-4.649,29.201,nan
-4.149,29.201,nan
-3.649,29.201,nan
-3.149,29.201,nan
-2.649,29.201,nan
-2.149,29.201,nan
-1.649,29.201,nan
-1.149,29.201,nan
-0.649,29.201,nan
-0.149,29.201,nan
0.351,29.201,nan
0.851,29.201,nan
1.351,29.201,nan
1.851,29.201,nan
2.351,29.201,nan
2.851,29.201,nan
3.351,29.201,nan
3.851,29.201,nan
4.351,29.201,nan
4.851,29.201,nan
5.351,29.201,nan
5.851,29.201,nan
6.351,29.201,nan
6.851,29.201,nan
7.351,29.201,nan
7.851,29.201,nan
8.351,29.201,nan
8.851,29.201,nan
9.351,29.201,nan
9.851,29.201,nan
10.351,29.201,nan
10.851,29.201,nan
11.351,29.201,nan
11.851,29.201,nan
12.351,29.201,nan
12.851,29.201,nan
13.351,29.201,nan
13.851,29.201,nan
14.351,29.201,nan
14.851,29.201,nan
15.351,29.201,nan
15.851,29.201,nan
16.351,29.201,nan
16.851,29.201,nan
17.351,29.201,nan
17.851,29.201,nan
18.351,29.201,nan
18.851,29.201,nan
19.351,29.201,nan
19.851,29.201,nan
20.351,29.201,nan
20.851,29.201,nan
21.351,29.201,nan
21.851,29.201,nan
22.351,29.201,nan
22.851,29.201,nan
23.351,29.201,nan
23.851,29.201,nan
-93.649,29.701,nan
-93.149,29.701,nan
-92.649,29.701,nan
-92.149,29.701,nan
-91.649,29.701,nan
-91.149,29.701,nan
-90.649,29.701,nan
-90.149,29.701,nan
-89.649,29.701,nan
-89.149,29.701,0.746
-88.649,29.701,0.860
-88.149,29.701,0.876
-87.649,29.701,0.861
-87.149,29.701,0.825
-86.649,29.701,0.751
-86.149,29.701,0.660
-85.649,29.701,0.577
-85.149,29.701,nan
-84.649,29.701,nan
-84.149,29.701,0.506
-83.649,29.701,nan
-83.149,29.701,nan
-82.649,29.701,nan
-82.149,29.701,nan
-81.649,29.701,nan
-81.149,29.701,nan
-80.649,29.701,1.105
-80.149,29.701,1.297
-79.649,29.701,1.333
-79.149,29.701,1.330
-78.649,29.701,1.337
-78.149,29.701,1.348
-77.649,29.701,1.356
-77.149,29.701,1.361
-76.649,29.701,1.373
-76.149,29.701,1.404
-75.649,29.701,1.449
-75.149,29.701,1.493
-74.649,29.701,1.525
-74.149,29.701,1.542
-73.649,29.701,1.551
-73.149,29.701,1.551
-72.649,29.701,1.538
-72.149,29.701,1.514
-71.649,29.701,1.492
-71.149,29.701,1.475
-70.649,29.701,1.452
-70.149,29.701,1.415
-69.649,29.701,1.379
-69.149,29.701,1.372
-68.649,29.701,1.395
-68.149,29.701,1.421
-67.649,29.701,1.436
-67.149,29.701,1.438
-66.649,29.701,1.435
-66.149,29.701,1.429
-65.649,29.701,1.417
-65.149,29.701,1.400
-64.649,29.701,1.376
-64.149,29.701,1.345
-63.649,29.701,1.317
-63.149,29.701,1.305
-62.649,29.701,1.308
-62.149,29.701,1.316
-61.649,29.701,1.320
-61.149,29.701,1.318
-60.649,29.701,1.316
-60.149,29.701,1.317
-59.649,29.701,1.323
-59.149,29.701,1.333
-58.649,29.701,1.347
-58.149,29.701,1.365
-57.649,29.701,1.387
-57.149,29.701,1.406
-56.649,29.701,1.422
-56.149,29.701,1.436
-55.649,29.701,1.453
-55.149,29.701,1.473
-54.649,29.701,1.493
-54.149,29.701,1.513
-53.649,29.701,1.532
-53.149,29.701,1.551
-52.649,29.701,1.572
-52.149,29.701,1.596
-51.649,29.701,1.622
-51.149,29.701,1.652
-50.649,29.701,1.684
-50.149,29.701,1.719
-49.649,29.701,1.752
-49.149,29.701,1.783
-48.649,29.701,1.809
-48.149,29.701,1.831
-47.649,29.701,1.848
-47.149,29.701,1.860
-46.649,29.701,1.867
-46.149,29.701,1.870
-45.649,29.701,1.871
-45.149,29.701,1.872
-44.649,29.701,1.872
-44.149,29.701,1.871
-43.649,29.701,1.871
-43.149,29.701,1.868
-42.649,29.701,1.861
-42.149,29.701,1.852
-41.649,29.701,1.846
-41.149,29.701,1.842
-40.649,29.701,1.837
-40.149,29.701,1.831
-39.649,29.701,1.828
-39.149,29.701,1.831
-38.649,29.701,1.838
-38.149,29.701,1.849
-37.649,29.701,1.864
-37.149,29.701,1.882
-36.649,29.701,1.904
-36.149,29.701,1.928
-35.649,29.701,1.949
-35.149,29.701,1.964
-34.649,29.701,1.976
-34.149,29.701,1.989
-33.649,29.701,2.006
-33.149,29.701,2.027
-32.649,29.701,2.046
-32.149,29.701,2.057
-31.649,29.701,2.061
-31.149,29.701,2.069
-30.649,29.701,2.078
-30.149,29.701,2.080
-29.649,29.701,2.078
-29.149,29.701,2.070
-28.649,29.701,2.056
-28.149,29.701,2.041
-27.649,29.701,2.024
-27.149,29.701,2.004
-26.649,29.701,1.981
-26.149,29.701,1.959
-25.649,29.701,1.932
-25.149,29.701,1.897
-24.649,29.701,1.853
-24.149,29.701,1.807
-23.649,29.701,1.771
-23.149,29.701,1.746
-22.649,29.701,1.737
-22.149,29.701,1.744
-21.649,29.701,1.764
-21.149,29.701,1.789
-20.649,29.701,1.813
-20.149,29.701,1.837
-19.649,29.701,1.856
-19.149,29.701,1.870
-18.649,29.701,1.876
-18.149,29.701,1.862
-17.649,29.701,1.848
-17.149,29.701,1.839
-16.649,29.701,1.824
-16.149,29.701,1.798
-15.649,29.701,1.764
-15.149,29.701,1.753
-14.649,29.701,1.756
-14.149,29.701,1.759
-13.649,29.701,1.759
-13.149,29.701,1.767
-12.649,29.701,1.792
-12.149,29.701,1.821
-11.649,29.701,1.849
-11.149,29.701,1.869
-10.649,29.701,1.874
-10.149,29.701,nan
-9.649,29.701,nan
-9.149,29.701,nan
-8.649,29.701,nan
-8.149,29.701,nan
-7.649,29.701,nan
