leg,cum_dist_km,lon,lat,Hs_m,wind_mps,curr_mps,V_service_mps,V_achievable_mps,SOG_mps,brakePower_kW,feasible
288,9869.2,-124.4590,43.0022,1.961,3.05,0.000,5.50,5.500,5.500,1749.2,1
289,9876.6,-124.4781,42.9614,1.952,3.32,0.000,5.50,5.500,5.500,1742.2,1
290,9888.8,-124.5296,42.8819,1.927,3.87,0.000,5.50,5.500,5.500,1721.0,1
291,9891.9,-124.5528,42.8251,1.914,4.13,0.000,5.50,5.500,5.500,1711.5,1
292,9893.3,-124.5355,42.8101,1.904,4.18,0.000,5.50,5.500,5.500,1703.0,1
293,9899.6,-124.5235,42.7763,1.890,4.25,0.000,5.50,5.500,5.500,1691.3,1
294,9901.2,-124.5102,42.7426,1.876,4.31,0.000,5.50,5.500,5.500,1679.0,1
295,9902.3,-124.4987,42.7371,1.885,4.33,0.000,5.50,5.500,5.500,1687.6,1
296,9906.7,-124.4793,42.7201,1.873,4.30,0.000,5.50,5.500,5.500,1677.6,1
297,9908.7,-124.4606,42.6947,1.859,4.31,0.000,5.50,5.500,5.500,1666.0,1
298,9910.2,-124.4477,42.6825,1.867,4.32,0.000,5.50,5.500,5.500,1673.6,1
299,9911.6,-124.4335,42.6748,1.860,4.30,0.000,5.50,5.500,5.500,1667.6,1
300,9914.9,-124.4174,42.6582,1.849,4.32,0.000,5.50,5.500,5.500,1659.0,1
301,9920.5,-124.4060,42.6200,1.834,4.44,0.000,5.50,5.500,5.500,1646.7,1
302,9921.6,-124.4008,42.5902,1.823,4.56,0.000,5.50,5.500,5.500,1638.2,1
303,9927.5,-124.4005,42.5592,1.814,4.72,0.000,5.50,5.500,5.500,1631.0,1
304,9932.4,-124.4117,42.5120,1.805,4.94,0.000,5.50,5.500,5.500,1625.1,1
305,9938.3,-124.4302,42.4651,1.818,5.05,0.000,5.50,5.500,5.500,1637.0,1
306,9943.2,-124.4336,42.4179,1.831,5.03,0.000,5.50,5.500,5.500,1648.6,1
307,9948.4,-124.4290,42.3731,1.840,4.95,0.000,5.50,5.500,5.500,1657.0,1
308,9950.6,-124.4317,42.3394,1.849,4.85,0.000,5.50,5.500,5.500,1664.4,1
309,9951.8,-124.4304,42.3247,1.852,4.79,0.000,5.50,5.500,5.500,1666.9,1
310,9952.2,-124.4256,42.3189,1.852,4.74,0.000,5.50,5.500,5.500,1666.9,1
311,9958.8,-124.4168,42.2883,1.857,4.58,0.000,5.50,5.500,5.500,1670.8,1
312,9960.0,-124.4114,42.2539,1.863,4.42,0.000,5.50,5.500,5.500,1676.2,1
313,9961.7,-124.4038,42.2442,1.863,4.32,0.000,5.50,5.500,5.500,1676.4,1
314,9966.7,-124.3857,42.2180,1.876,4.06,0.000,5.50,5.500,5.500,1687.5,1
315,9972.0,-124.3712,42.1734,1.882,3.67,0.000,5.50,5.500,5.500,1692.2,1
316,9976.1,-124.3629,42.1315,1.889,3.32,0.000,5.50,5.500,5.500,1697.4,1
317,9978.0,-124.3550,42.1055,1.893,3.08,0.000,5.50,5.500,5.500,1700.4,1
318,9979.4,-124.3432,42.0947,1.900,2.95,0.000,5.50,5.500,5.500,1706.9,1
319,10141.8,-124.3277,41.3601,1.826,3.14,0.000,5.50,5.500,5.500,1641.6,1
320,10143.1,-124.3208,40.6230,1.778,3.14,0.000,5.50,5.500,5.500,1599.7,1
321,10148.1,-124.3360,40.5976,1.778,3.21,0.000,5.50,5.500,5.500,1599.4,1
322,10149.9,-124.3540,40.5704,1.772,3.29,0.000,5.50,5.500,5.500,1593.9,1
323,10156.3,-124.3719,40.5363,1.773,3.35,0.000,5.50,5.500,5.500,1593.2,1
324,10161.2,-124.3909,40.4874,1.773,3.38,0.000,5.50,5.500,5.500,1592.2,1
325,10163.9,-124.4026,40.4546,1.769,3.41,0.000,5.50,5.500,5.500,1587.7,1
326,10167.1,-124.4037,40.4298,1.769,3.35,0.000,5.50,5.500,5.500,1587.8,1
327,10175.5,-124.3814,40.3803,1.773,3.13,0.000,5.50,5.500,5.500,1591.1,1
328,10184.8,-124.3641,40.3031,1.773,2.92,0.000,5.50,5.500,5.500,1589.6,1
329,10187.6,-124.3530,40.2518,1.772,2.85,0.000,5.50,5.500,5.500,1588.6,1
330,10190.3,-124.3310,40.2333,1.775,2.83,0.000,5.50,5.500,5.500,1590.8,1
331,10197.3,-124.2879,40.2045,1.775,2.81,0.000,5.50,5.500,5.500,1590.6,1
332,10205.9,-124.2209,40.1570,1.622,2.79,0.000,5.50,5.500,5.500,1444.8,1
333,10254.5,-124.0113,39.9562,1.482,3.29,0.000,5.50,5.500,5.500,1345.0,1
334,10256.9,-123.8374,39.7723,1.532,2.91,0.000,5.50,5.500,5.500,1385.5,1
335,10260.8,-123.8338,39.7441,1.536,2.93,0.000,5.50,5.500,5.500,1388.6,1
336,10303.0,-123.8275,39.5369,1.575,3.07,0.000,5.50,5.500,5.500,1420.0,1
337,10307.9,-123.8157,39.3260,1.603,3.67,0.000,5.50,5.500,5.500,1444.4,1
338,10310.8,-123.8048,39.2919,1.605,3.69,0.000,5.50,5.500,5.500,1447.0,1
339,10312.3,-123.7969,39.2743,1.620,3.69,0.000,5.50,5.500,5.500,1459.8,1
340,10317.7,-123.7842,39.2459,1.620,3.69,0.000,5.50,5.500,5.500,1460.9,1
341,10321.0,-123.7729,39.2081,1.623,3.79,0.000,5.50,5.500,5.500,1463.7,1
342,10327.2,-123.7528,39.1685,1.624,3.89,0.000,5.50,5.500,5.500,1465.8,1
343,10331.8,-123.7253,39.1247,1.636,4.03,0.000,5.50,5.500,5.500,1477.9,1
344,10348.0,-123.7191,39.0333,1.650,4.49,0.000,5.50,5.500,5.500,1491.5,1
345,10349.6,-123.7339,38.9580,1.660,4.68,0.000,5.50,5.500,5.500,1500.1,1
346,10354.0,-123.7344,38.9371,1.661,4.66,0.000,5.50,5.500,5.500,1501.0,1
347,10364.2,-123.6873,38.8841,1.664,4.39,0.000,5.50,5.500,5.500,1503.6,1
348,10371.0,-123.6212,38.8277,1.546,4.17,0.000,5.50,5.500,5.500,1401.8,1
349,10374.9,-123.5765,38.7944,1.521,4.11,0.000,5.50,5.500,5.500,1384.2,1
350,10380.0,-123.5411,38.7649,1.512,4.11,0.000,5.50,5.500,5.500,1378.2,1
351,10401.2,-123.4446,38.6737,1.547,3.91,0.000,5.50,5.500,5.500,1404.4,1
352,10405.7,-123.3514,38.5840,1.496,3.81,0.000,5.50,5.500,5.500,1370.6,1
353,10409.2,-123.3208,38.5581,1.523,3.83,0.000,5.50,5.500,5.500,1390.4,1
354,10415.4,-123.2786,38.5298,1.546,3.88,0.000,5.50,5.500,5.500,1407.4,1
355,10429.2,-123.1886,38.4741,1.493,3.85,0.000,5.50,5.500,5.500,1369.8,1
356,10434.5,-123.1102,38.4167,1.495,3.59,0.000,5.50,5.500,5.500,1373.1,1
357,10437.5,-123.0874,38.3840,1.531,3.58,0.000,5.50,5.500,5.500,1433.2,1
358,10439.0,-123.0750,38.3660,1.530,3.58,0.000,5.50,5.500,5.500,1433.1,1
359,10443.2,-123.0734,38.3412,1.526,3.62,0.000,5.50,5.500,5.500,1431.2,1
360,10446.4,-123.0692,38.3092,1.526,3.62,0.000,5.50,5.500,5.500,1430.8,1
361,10479.4,-123.0392,38.1483,1.506,3.57,0.000,5.50,5.500,5.500,1417.9,1
362,10479.9,-123.0188,38.0006,1.496,3.61,0.000,5.50,5.500,5.500,1407.3,1
363,10480.7,-123.0245,37.9975,1.491,3.60,0.000,5.50,5.500,5.500,1405.5,1
364,10481.6,-123.0226,37.9940,1.491,3.60,0.000,5.50,5.500,5.500,1404.9,1
365,10514.1,-123.0098,37.8473,1.493,3.93,0.000,5.50,5.500,5.500,1398.1,1
366,10666.0,-122.4722,37.1637,1.351,2.53,0.000,5.50,5.500,5.500,1295.3,1
367,10667.8,-121.9495,36.6203,1.422,2.78,0.000,5.50,5.500,5.500,1327.4,1
368,10668.3,-121.9581,36.6128,1.426,2.84,0.000,5.50,5.500,5.500,1329.8,1
369,10669.5,-121.9619,36.6060,1.429,2.87,0.000,5.50,5.500,5.500,1331.2,1
370,10670.5,-121.9653,36.5963,1.404,2.91,0.000,5.50,5.500,5.500,1316.9,1
371,10672.1,-121.9739,36.5879,1.409,2.97,0.000,5.50,5.500,5.500,1319.4,1
372,10673.1,-121.9796,36.5792,1.412,3.02,0.000,5.50,5.500,5.500,1321.3,1
373,10674.1,-121.9740,36.5718,1.412,3.00,0.000,5.50,5.500,5.500,1321.0,1
374,10675.9,-121.9620,36.5642,1.409,2.94,0.000,5.50,5.500,5.500,1319.6,1
375,10679.9,-121.9510,36.5416,1.382,2.91,0.000,5.50,5.500,5.500,1304.3,1
376,10680.5,-121.9518,36.5232,1.386,2.93,0.000,5.50,5.500,5.500,1306.5,1
377,10681.1,-121.9561,36.5202,1.388,2.95,0.000,5.50,5.500,5.500,1307.6,1
378,10681.9,-121.9533,36.5159,1.388,2.94,0.000,5.50,5.500,5.500,1307.6,1
379,10683.3,-121.9464,36.5085,1.416,2.90,0.000,5.50,5.500,5.500,1322.9,1
380,10684.5,-121.9448,36.4974,1.394,2.89,0.000,5.50,5.500,5.500,1312.4,1
381,10685.2,-121.9455,36.4890,1.396,2.87,0.000,5.50,5.500,5.500,1313.5,1
382,10687.2,-121.9414,36.4772,1.397,2.81,0.000,5.50,5.500,5.500,1314.3,1
383,10689.6,-121.9335,36.4580,1.398,2.71,0.000,5.50,5.500,5.500,1315.3,1
384,10693.4,-121.9233,36.4317,1.400,2.57,0.000,5.50,5.500,5.500,1316.9,1
385,10694.8,-121.9161,36.4093,1.403,2.47,0.000,5.50,5.500,5.500,1318.5,1
386,10696.6,-121.9103,36.3958,1.404,2.39,0.000,5.50,5.500,5.500,1319.2,1
387,10697.8,-121.9061,36.3828,1.406,2.33,0.000,5.50,5.500,5.500,1320.2,1
388,10698.4,-121.9060,36.3744,1.407,2.30,0.000,5.50,5.500,5.500,1321.3,1
389,10699.5,-121.9047,36.3669,1.409,2.27,0.000,5.50,5.500,5.500,1322.1,1
390,10700.6,-121.9024,36.3574,1.410,2.22,0.000,5.50,5.500,5.500,1322.9,1
391,10701.6,-121.8995,36.3483,1.426,2.18,0.000,5.50,5.500,5.500,1333.1,1
392,10703.4,-121.8975,36.3359,1.428,2.13,0.000,5.50,5.500,5.500,1334.3,1
393,10706.0,-121.8984,36.3162,1.432,2.07,0.000,5.50,5.500,5.500,1336.9,1
394,10708.8,-121.8866,36.2972,1.432,1.96,0.000,5.50,5.500,5.500,1337.3,1
395,10710.0,-121.8684,36.2866,1.429,1.87,0.000,5.50,5.500,5.500,1335.7,1
396,10712.0,-121.8543,36.2778,1.427,1.80,0.000,5.50,5.500,5.500,1334.5,1
397,10713.6,-121.8427,36.2659,1.440,1.74,0.000,5.50,5.500,5.500,1343.1,1
398,10714.7,-121.8378,36.2543,1.441,1.70,0.000,5.50,5.500,5.500,1343.7,1
399,10716.2,-121.8302,36.2442,1.441,1.66,0.000,5.50,5.500,5.500,1343.7,1
400,10717.7,-121.8176,36.2358,1.439,1.60,0.000,5.50,5.500,5.500,1342.7,1
401,10720.4,-121.7959,36.2294,1.447,1.55,0.000,5.50,5.500,5.500,1348.7,1
402,10723.4,-121.7677,36.2189,1.442,1.52,0.000,5.50,5.500,5.500,1345.2,1
403,10730.4,-121.7238,36.1916,1.449,1.52,0.000,5.50,5.500,5.500,1349.3,1
404,10734.9,-121.6757,36.1572,1.455,1.57,0.000,5.50,5.500,5.500,1353.1,1
405,10742.3,-121.6380,36.1135,1.466,1.66,0.000,5.50,5.500,5.500,1359.3,1
406,10746.7,-121.6054,36.0675,1.469,1.79,0.000,5.50,5.500,5.500,1358.8,1
407,10748.6,-121.5875,36.0433,1.480,1.87,0.000,5.50,5.500,5.500,1365.9,1
408,10750.8,-121.5745,36.0281,1.480,1.93,0.000,5.50,5.500,5.500,1365.4,1
409,10755.0,-121.5447,36.0151,1.486,2.02,0.000,5.50,5.500,5.500,1369.2,1
410,10759.2,-121.5063,35.9962,1.482,2.14,0.000,5.50,5.500,5.500,1365.2,1
411,10761.1,-121.4884,35.9740,1.456,2.19,0.000,5.50,5.500,5.500,1337.2,1
412,10765.0,-121.4826,35.9487,1.449,2.25,0.000,5.50,5.500,5.500,1333.4,1
413,10770.1,-121.4708,35.9092,1.448,2.34,0.000,5.50,5.500,5.500,1333.0,1
414,10772.8,-121.4526,35.8780,1.437,2.42,0.000,5.50,5.500,5.500,1326.4,1
415,10776.9,-121.4255,35.8566,1.427,2.48,0.000,5.50,5.500,5.500,1321.1,1
416,10780.1,-121.3980,35.8327,1.410,2.54,0.000,5.50,5.500,5.500,1311.7,1
417,10786.1,-121.3622,35.8040,1.399,2.60,0.000,5.50,5.500,5.500,1305.7,1
418,10794.4,-121.3259,35.7501,1.383,2.70,0.000,5.50,5.500,5.500,1297.5,1
419,10795.2,-121.3118,35.7107,1.374,2.81,0.000,5.50,5.500,5.500,1292.9,1
420,10796.7,-121.3037,35.7026,1.372,2.83,0.000,5.50,5.500,5.500,1291.9,1
421,10800.5,-121.2934,35.6812,1.361,2.92,0.000,5.50,5.500,5.500,1286.1,1
422,10802.2,-121.2787,35.6645,1.358,3.02,0.000,5.50,5.500,5.500,1284.5,1
423,10836.1,-121.1705,35.5345,1.304,3.69,0.000,5.50,5.500,5.500,1256.8,1
424,10861.5,-120.9790,35.3193,1.283,3.86,0.000,5.50,5.500,5.500,1253.7,1
425,10862.9,-120.8814,35.2288,1.306,4.08,0.000,5.50,5.500,5.500,1268.3,1
426,10866.3,-120.8632,35.2134,1.304,4.16,0.000,5.50,5.500,5.500,1268.1,1
427,10875.3,-120.8077,35.1816,1.310,4.36,0.000,5.50,5.500,5.500,1272.6,1
428,10875.8,-120.7625,35.1597,1.334,4.54,0.000,5.50,5.500,5.500,1304.6,1
429,10876.4,-120.7574,35.1612,1.332,4.54,0.000,5.50,5.500,5.500,1304.4,1
430,10894.4,-120.6945,35.0991,1.312,4.70,0.000,5.50,5.500,5.500,1298.5,1
431,10906.3,-120.6499,34.9834,1.302,4.86,0.000,5.50,5.500,5.500,1299.9,1
432,10909.0,-120.6695,34.9196,1.314,4.88,0.000,5.50,5.500,5.500,1308.2,1
433,10910.1,-120.6702,34.9032,1.316,4.88,0.000,5.50,5.500,5.500,1310.1,1
434,10912.3,-120.6561,34.8970,1.314,4.81,0.000,5.50,5.500,5.500,1310.1,1
435,10914.1,-120.6424,34.8872,1.313,4.75,0.000,5.50,5.500,5.500,1310.5,1
436,10915.2,-120.6364,34.8753,1.313,4.73,0.000,5.50,5.500,5.500,1311.6,1
437,10916.2,-120.6274,34.8694,1.312,4.69,0.000,5.50,5.500,5.500,1311.7,1
438,10918.9,-120.6198,34.8555,1.312,4.65,0.000,5.50,5.500,5.500,1312.5,1
439,10925.8,-120.6237,34.8128,1.318,4.61,0.000,5.50,5.500,5.500,1316.6,1
440,10928.6,-120.6351,34.7702,1.326,4.59,0.000,5.50,5.500,5.500,1320.9,1
441,10932.8,-120.6286,34.7421,1.327,4.55,0.000,5.50,5.500,5.500,1322.8,1
442,10938.1,-120.6115,34.7025,1.328,4.53,0.000,5.50,5.500,5.500,1324.9,1
443,10944.2,-120.6183,34.6538,1.335,4.60,0.000,5.50,5.500,5.500,1328.7,1
444,10947.4,-120.6363,34.6146,1.343,4.65,0.000,5.50,5.500,5.500,1332.5,1
445,10949.1,-120.6450,34.5933,1.348,4.67,0.000,5.50,5.500,5.500,1334.5,1
446,10950.5,-120.6461,34.5799,1.349,4.68,0.000,5.50,5.500,5.500,1335.5,1
447,10951.9,-120.6405,34.5685,1.349,4.68,0.000,5.50,5.500,5.500,1335.7,1
448,10953.7,-120.6291,34.5578,1.347,4.68,0.000,5.50,5.500,5.500,1335.4,1
449,10959.7,-120.5897,34.5469,1.335,4.64,0.000,5.50,5.500,5.500,1331.5,1
450,10961.7,-120.5471,34.5382,1.322,4.64,0.000,5.50,5.500,5.500,1326.9,1
451,10968.1,-120.5140,34.5133,1.313,4.71,0.000,5.50,5.500,5.500,1324.6,1
452,10973.0,-120.4821,34.4708,1.323,4.87,0.000,5.50,5.500,5.500,1328.9,1
453,10974.9,-120.4634,34.4465,1.320,4.97,0.000,5.50,5.500,5.500,1328.8,1
454,10992.5,-120.3739,34.3991,1.328,5.41,0.000,5.50,5.500,5.500,1333.8,1
455,11065.0,-119.9487,34.1991,1.147,6.84,0.000,5.50,5.500,5.500,1183.4,1
456,11066.6,-119.5962,34.0462,1.022,5.49,0.000,5.50,5.500,5.500,1135.3,1
457,11068.9,-119.5768,34.0525,1.034,5.23,0.000,5.50,5.500,5.500,1137.6,1
458,11072.2,-119.5487,34.0484,0.998,5.02,0.000,5.50,5.500,5.500,1128.9,1
459,11073.5,-119.5270,34.0379,0.992,4.95,0.000,5.50,5.500,5.500,1127.1,1
460,11081.6,-119.4803,34.0222,0.987,4.70,0.000,5.50,5.500,5.500,1125.1,1
461,11083.1,-119.4314,34.0074,0.998,4.31,0.000,5.50,5.500,5.500,1127.2,1
462,11084.0,-119.4188,34.0055,1.000,4.18,0.000,5.50,5.500,5.500,1127.6,1
463,11086.3,-119.4020,34.0042,1.002,3.99,0.000,5.50,5.500,5.500,1128.2,1
464,11140.2,-119.0985,34.0008,1.038,1.20,0.000,5.50,5.500,5.500,1155.9,1
465,11140.5,-118.8055,34.0002,0.976,0.36,0.000,5.50,5.500,5.500,1147.7,1
466,11141.4,-118.8003,34.0039,0.972,0.35,0.000,5.50,5.500,5.500,1145.8,1
467,11141.7,-118.7952,34.0070,0.969,0.33,0.000,5.50,5.500,5.500,1143.8,1
468,11142.6,-118.7915,34.0109,0.966,0.32,0.000,5.50,5.500,5.500,1141.8,1
469,11143.6,-118.7863,34.0182,0.962,0.31,0.000,5.50,5.500,5.500,1138.1,1
470,11146.1,-118.7698,34.0238,0.954,0.29,0.000,5.50,5.500,5.500,1130.2,1
471,11150.7,-118.7315,34.0276,0.939,0.28,0.000,5.50,5.500,5.500,1120.7,1
472,11153.2,-118.6935,34.0299,0.924,0.28,0.000,5.50,5.500,5.500,1116.3,1
473,11154.7,-118.6734,34.0346,0.916,0.27,0.000,5.50,5.500,5.500,1113.9,1
474,11190.6,-118.5376,33.9185,0.878,0.64,0.000,5.50,5.500,5.500,1131.3,1
475,11192.5,-118.4152,33.7910,0.881,1.27,0.000,5.50,5.500,5.500,1134.6,1
476,11193.8,-118.4247,33.7788,0.885,1.32,0.000,5.50,5.500,5.500,1136.0,1
477,11195.0,-118.4252,33.7688,0.886,1.37,0.000,5.50,5.500,5.500,1136.5,1
478,11197.6,-118.4174,33.7527,0.886,1.43,0.000,5.50,5.500,5.500,1136.4,1
479,11198.8,-118.4067,33.7386,0.884,1.50,0.000,5.50,5.500,5.500,1135.7,1
480,11199.5,-118.3978,33.7361,0.896,1.51,0.000,5.50,5.500,5.500,1139.9,1
481,11201.2,-118.3851,33.7369,0.891,1.50,0.000,5.50,5.500,5.500,1138.1,1
482,11203.5,-118.3654,33.7317,0.884,1.52,0.000,5.50,5.500,5.500,1135.9,1
483,11207.2,-118.3362,33.7201,0.890,1.56,0.000,5.50,5.500,5.500,1137.9,1
484,11209.9,-118.3044,33.7086,0.879,1.59,0.000,5.50,5.500,5.500,1134.5,1
485,11211.4,-118.2837,33.7055,0.887,1.60,0.000,5.50,5.500,5.500,1137.1,1
486,11214.4,-118.2608,33.7113,0.876,1.59,0.000,5.50,5.500,5.500,1133.5,1
487,11219.2,-118.2240,33.7271,0.923,1.62,0.000,5.50,5.500,5.500,1152.5,1
488,11220.4,-118.1977,33.7355,0.917,1.67,0.000,5.50,5.500,5.500,1149.1,1
489,11221.1,-118.1890,33.7321,0.917,1.69,0.000,5.50,5.500,5.500,1148.9,1
490,11222.1,-118.1859,33.7369,0.915,1.70,0.000,5.50,5.500,5.500,1147.6,1
491,11223.5,-118.1896,33.7469,0.909,1.73,0.000,5.50,5.500,5.500,1145.7,1
492,11224.9,-118.1957,33.7582,0.925,1.76,0.000,5.50,5.500,5.500,1150.5,1
