route,basin,lengthClass,date,season,year,distKm,speedMps,geoFuelKg,gcFuelKg,calmPathRealFuelKg,realFuelKg,benefitKg,benefitPct,meshFuelKg,meshGainPct,currentEffectPct,wps,fetchS,routeS,status,speedOptFuelKg,speedOptDurationH,speedOptMeanMps,meshSpeedOptFuelKg,meshSpeedOptDurationH,meshSpeedOptMeanMps,calmSpeedOptFuelKg,awareSpeedOptFuelKg,etaSlack,speedSet,speedOptCostUSD,meshSpeedOptCostUSD,calmSpeedOptCostUSD,awareSpeedOptCostUSD
Brisbane->Newcastle,Tasman,regional,2022-07-15,JJA,2022,617.1,6.0,45847.8,26430.2,43097.7,42232.6,865.1,2.01,NA,NA,NA,124,0.2,38.2,ok,39306.5,34.083,5.738,NA,NA,NA,40171.5,39306.5,0.050,5.0|5.5|6.0|6.5|7.0,20242.84,NA,20688.32,20242.84
Brisbane->Newcastle,Tasman,regional,2022-10-15,SON,2022,617.1,6.0,41867.2,26471.4,38289.8,38055.9,233.9,0.61,NA,NA,NA,124,0.2,41.1,ok,35722.7,34.060,5.738,NA,NA,NA,35720.3,35722.7,0.050,5.0|5.5|6.0|6.5|7.0,18397.18,NA,18395.98,18397.18
Brisbane->Newcastle,Tasman,regional,2023-01-15,DJF,2023,617.1,6.0,38853.3,26570.1,35180.7,35122.1,58.5,0.17,NA,NA,NA,126,0.2,42.9,ok,32751.7,34.199,5.714,NA,NA,NA,32751.1,32751.7,0.050,5.0|5.5|6.0|6.5|7.0,16867.13,NA,16866.83,16867.13
Brisbane->Newcastle,Tasman,regional,2023-04-15,MAM,2023,617.1,6.0,42244.8,26698.5,37697.0,37580.1,116.9,0.31,NA,NA,NA,127,0.2,43.7,ok,35480.9,34.198,5.716,NA,NA,NA,35556.2,35480.9,0.050,5.0|5.5|6.0|6.5|7.0,18272.67,NA,18311.44,18272.67
Brisbane->Newcastle,Tasman,regional,2023-07-15,JJA,2023,617.1,6.0,38442.3,26210.7,34619.5,34582.6,36.9,0.11,NA,NA,NA,124,0.2,42.7,ok,32370.6,34.186,5.715,NA,NA,NA,32310.5,32370.6,0.050,5.0|5.5|6.0|6.5|7.0,16670.84,NA,16639.90,16670.84
Brisbane->Newcastle,Tasman,regional,2023-10-15,SON,2023,617.1,6.0,47822.8,26253.8,37936.9,37870.0,66.9,0.18,NA,NA,NA,125,0.2,39.7,ok,37870.0,32.573,6.000,NA,NA,NA,38351.1,37870.0,0.050,5.0|5.5|6.0|6.5|7.0,19503.05,NA,19750.80,19503.05
Rotterdam->Algeciras,NEAtlantic,regional,2022-01-15,DJF,2022,1921.4,6.0,186298.3,74791.0,149945.8,149936.4,9.4,0.01,145276.4,3.11,NA,322,0.8,279.4,ok,NA,NA,NA,136172.0,130.227,5.716,138245.8,136172.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,82211.70,81604.77,82211.70
Rotterdam->Algeciras,NEAtlantic,regional,2022-04-15,MAM,2022,1921.4,6.0,212956.6,74393.2,203665.7,203597.0,68.7,0.03,176901.6,13.11,NA,325,0.5,295.3,ok,NA,NA,NA,176901.6,123.469,6.000,183829.5,176901.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,102914.20,104798.89,102914.20
Rotterdam->Algeciras,NEAtlantic,regional,2022-07-15,JJA,2022,1921.4,6.0,187585.7,76342.4,151612.8,151597.2,15.6,0.01,129685.1,14.45,NA,321,0.7,281.3,ok,NA,NA,NA,122631.5,130.477,5.717,147766.8,122631.5,0.050,5.0|5.5|6.0|6.5|7.0,NA,73991.66,85682.14,73991.66
Rotterdam->Algeciras,NEAtlantic,regional,2022-10-15,SON,2022,1921.4,6.0,299261.3,72928.2,245096.2,244730.0,366.2,0.15,224517.2,8.26,NA,323,0.5,309.1,ok,NA,NA,NA,217243.3,132.451,5.720,230502.3,217243.3,0.050,5.0|5.5|6.0|6.5|7.0,NA,129355.16,134989.77,129355.16
Rotterdam->Algeciras,NEAtlantic,regional,2023-01-15,DJF,2023,1921.4,6.0,NA,72536.3,NA,371666.6,NA,NA,NA,NA,NA,895,0.7,359.4,ok,331406.2,188.283,5.714,NA,NA,NA,NA,331406.2,0.050,5.0|5.5|6.0|6.5|7.0,214621.21,NA,NA,214621.21
Rotterdam->Algeciras,NEAtlantic,regional,2023-04-15,MAM,2023,1921.4,6.0,210796.1,76064.2,168116.1,168025.9,90.2,0.05,159823.7,4.88,NA,325,0.7,301.6,ok,NA,NA,NA,149911.6,131.587,5.719,157481.0,149911.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,88950.70,90814.24,88950.70
Rotterdam->Algeciras,NEAtlantic,regional,2023-07-15,JJA,2023,1921.4,6.0,213473.2,75512.1,173547.0,173454.1,92.9,0.05,161964.6,6.62,NA,324,0.7,299.8,ok,NA,NA,NA,151831.7,131.255,5.720,164173.2,151831.7,0.050,5.0|5.5|6.0|6.5|7.0,NA,94579.58,101597.54,94579.58
Rotterdam->Algeciras,NEAtlantic,regional,2023-10-15,SON,2023,1921.4,6.0,NA,73395.4,NA,NA,NA,NA,261183.4,NA,NA,225,0.7,327.5,ok,NA,NA,NA,251360.4,131.463,5.715,294399.2,251360.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,146985.63,166410.78,146985.63
Colombo->Jeddah,Indian,basin,2022-01-15,DJF,2022,4658.2,6.0,276523.0,228141.4,270964.3,270918.4,45.8,0.02,260015.5,4.02,NA,283,2.7,172.3,ok,NA,NA,NA,244914.8,258.137,5.716,253939.7,244914.8,0.050,5.0|5.5|6.0|6.5|7.0,NA,126131.13,130778.93,126131.13
Colombo->Jeddah,Indian,basin,2022-04-15,MAM,2022,4658.2,6.0,279960.7,209869.1,274224.7,274081.0,143.7,0.05,263586.2,3.83,NA,283,2.7,181.9,ok,NA,NA,NA,246092.6,256.917,5.717,256382.6,246092.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,126737.71,132037.03,126737.71
Colombo->Jeddah,Indian,basin,2022-07-15,JJA,2022,4658.2,6.0,527949.5,1067916.2,522431.8,521707.1,724.7,0.14,444282.5,14.84,NA,289,2.6,188.5,ok,NA,NA,NA,415602.7,268.170,5.716,491439.2,415602.7,0.050,5.0|5.5|6.0|6.5|7.0,NA,214035.40,253091.21,214035.40
Colombo->Jeddah,Indian,basin,2022-10-15,SON,2022,4658.2,6.0,340194.9,212466.2,335195.4,334829.6,365.9,0.11,275321.0,17.77,NA,288,2.7,144.4,ok,NA,NA,NA,257379.5,263.272,5.717,325175.7,257379.5,0.050,5.0|5.5|6.0|6.5|7.0,NA,132550.43,167465.50,132550.43
Colombo->Jeddah,Indian,basin,2023-01-15,DJF,2023,4658.2,6.0,312393.2,225424.5,306644.1,306462.1,182.0,0.06,294648.6,3.85,NA,289,2.8,132.7,ok,NA,NA,NA,272282.5,267.374,5.717,289219.8,272282.5,0.050,5.0|5.5|6.0|6.5|7.0,NA,140225.50,148948.17,140225.50
Colombo->Jeddah,Indian,basin,2023-04-15,MAM,2023,4658.2,6.0,272946.6,214642.2,267396.3,267313.9,82.4,0.03,263076.1,1.59,NA,286,2.2,152.6,ok,NA,NA,NA,244494.9,258.572,5.716,249625.2,244494.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,125914.90,128556.96,125914.90
Colombo->Jeddah,Indian,basin,2023-07-15,JJA,2023,4658.2,6.0,491602.8,933466.2,485630.9,484704.3,926.6,0.19,431590.8,10.96,NA,286,2.7,141.9,ok,NA,NA,NA,422647.9,269.122,5.715,470457.7,422647.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,217663.67,242285.69,217663.67
Colombo->Jeddah,Indian,basin,2023-10-15,SON,2023,4658.2,6.0,264801.5,277221.4,259821.6,259760.7,60.9,0.02,255154.4,1.77,NA,284,2.8,134.6,ok,NA,NA,NA,237627.2,255.951,5.716,240271.6,237627.2,0.050,5.0|5.5|6.0|6.5|7.0,NA,122377.99,123739.87,122377.99
Singapore->Busan,WPacific,basin,2022-01-15,DJF,2022,4568.6,6.0,348047.2,431434.1,347890.9,347715.5,175.4,0.05,326060.1,6.23,NA,117,2.9,681.6,ok,NA,NA,NA,309479.6,242.094,5.717,324874.0,309479.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,159381.97,167310.11,159381.97
Singapore->Busan,WPacific,basin,2022-04-15,MAM,2022,4568.6,6.0,237089.8,297816.7,236494.9,236427.2,67.7,0.03,235230.9,0.51,NA,115,2.8,576.0,ok,NA,NA,NA,231603.0,234.918,5.718,234299.6,231603.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,119275.54,120664.30,119275.54
Singapore->Busan,WPacific,basin,2022-07-15,JJA,2022,4568.6,6.0,238910.6,231742.3,238614.8,238594.5,20.3,0.01,238376.7,0.09,NA,112,2.7,684.7,ok,NA,NA,NA,218347.3,232.484,5.759,214803.7,218347.3,0.050,5.0|5.5|6.0|6.5|7.0,NA,112448.84,110623.89,112448.84
Singapore->Busan,WPacific,basin,2022-10-15,SON,2022,4568.6,6.0,326606.5,1001142.1,327180.5,326968.0,212.5,0.06,320750.3,1.90,NA,112,2.9,674.1,ok,NA,NA,NA,292595.4,268.894,5.715,331034.6,292595.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,150686.65,170482.80,150686.65
Singapore->Busan,WPacific,basin,2023-01-15,DJF,2023,4568.6,6.0,NA,422578.8,NA,NA,NA,NA,354162.4,NA,NA,216,2.9,1116.3,ok,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Singapore->Busan,WPacific,basin,2023-04-15,MAM,2023,4568.6,6.0,241864.1,251745.3,241483.5,241461.2,22.3,0.01,242989.2,-0.63,NA,113,3.0,717.5,ok,NA,NA,NA,223162.8,232.296,5.715,222969.5,223162.8,0.050,5.0|5.5|6.0|6.5|7.0,NA,114928.84,114829.31,114928.84
Singapore->Busan,WPacific,basin,2023-07-15,JJA,2023,4568.6,6.0,320004.2,285144.8,319416.5,319392.0,24.5,0.01,261276.7,18.20,NA,114,2.9,618.9,ok,NA,NA,NA,242506.6,252.463,5.731,291249.7,242506.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,124890.89,149993.62,124890.89
Singapore->Busan,WPacific,basin,2023-10-15,SON,2023,4568.6,6.0,255411.9,294819.0,254694.2,254642.5,51.7,0.02,248721.0,2.33,NA,113,3.0,652.1,ok,NA,NA,NA,237938.0,231.692,5.720,245352.0,237938.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,122538.07,126356.31,122538.07
Rotterdam->NewYork,NAtlantic,ocean,2022-01-15,DJF,2022,5870.2,6.0,NA,1036870.0,NA,NA,NA,NA,NA,NA,NA,NA,8.2,698.2,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Rotterdam->NewYork,NAtlantic,ocean,2022-04-15,MAM,2022,5870.2,6.0,489145.1,NA,462383.4,461319.5,1064.0,0.23,464199.6,-0.62,NA,282,7.8,919.7,ok,NA,NA,NA,464199.6,319.170,6.000,485065.2,464199.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,264106.63,280358.05,264106.63
Rotterdam->NewYork,NAtlantic,ocean,2022-07-15,JJA,2022,5870.2,6.0,584807.1,442406.7,574483.3,574307.9,175.3,0.03,426322.5,25.77,NA,281,8.0,947.5,ok,NA,NA,NA,410809.4,332.160,5.722,565293.3,410809.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,233947.10,319287.08,233947.10
Rotterdam->NewYork,NAtlantic,ocean,2022-10-15,SON,2022,5870.2,6.0,514416.1,605592.6,501908.4,501351.4,557.0,0.11,455800.8,9.09,NA,280,7.9,941.3,ok,NA,NA,NA,455800.8,315.913,6.000,518066.1,455800.8,0.050,5.0|5.5|6.0|6.5|7.0,NA,272189.27,316650.24,272189.27
Rotterdam->NewYork,NAtlantic,ocean,2023-01-15,DJF,2023,5870.2,6.0,NA,NA,NA,NA,NA,NA,777001.8,NA,NA,327,7.5,909.3,ok,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Rotterdam->NewYork,NAtlantic,ocean,2023-04-15,MAM,2023,5870.2,6.0,639204.9,905080.4,615689.8,613945.3,1744.6,0.28,473380.4,22.90,NA,245,7.2,881.1,ok,NA,NA,NA,NA,NA,NA,584458.4,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,322741.34,NA
Rotterdam->NewYork,NAtlantic,ocean,2023-07-15,JJA,2023,5870.2,6.0,474434.4,282299.6,453274.5,452786.3,488.2,0.11,386941.6,14.54,NA,280,7.4,878.4,ok,NA,NA,NA,374044.3,334.547,5.718,445513.1,374044.3,0.050,5.0|5.5|6.0|6.5|7.0,NA,227877.71,277985.00,227877.71
Rotterdam->NewYork,NAtlantic,ocean,2023-10-15,SON,2023,5870.2,6.0,NA,849164.0,NA,NA,NA,NA,565963.3,NA,NA,431,7.1,1124.8,ok,NA,NA,NA,556865.4,397.140,5.719,NA,556865.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,316462.79,NA,316462.79
Santos->CapeTown,SAtlantic,ocean,2022-01-15,DJF,2022,6305.7,6.0,461064.5,868749.3,455456.0,455454.2,1.8,0.00,456307.4,-0.19,NA,39,13.2,83.8,ok,NA,NA,NA,394228.6,313.815,5.737,403977.5,394228.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,203027.71,208048.44,203027.71
Santos->CapeTown,SAtlantic,ocean,2022-04-15,MAM,2022,6305.7,6.0,724036.5,987183.1,724432.1,724429.0,3.0,0.00,626794.7,13.48,NA,39,13.1,62.6,ok,NA,NA,NA,579759.0,367.990,5.721,671497.1,579759.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,298575.91,345820.99,298575.91
Santos->CapeTown,SAtlantic,ocean,2022-07-15,JJA,2022,6305.7,6.0,534096.0,415959.9,515367.7,515365.5,2.2,0.00,516302.0,-0.18,NA,39,14.8,70.9,ok,NA,NA,NA,449482.4,313.372,5.745,574995.7,449482.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,231483.43,296122.79,231483.43
Santos->CapeTown,SAtlantic,ocean,2022-10-15,SON,2022,6305.7,6.0,473993.6,606027.2,463343.3,463337.8,5.5,0.00,464492.6,-0.25,NA,39,16.7,47.0,ok,NA,NA,NA,422043.9,314.738,5.720,520341.8,422043.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,217352.60,267976.03,217352.60
Santos->CapeTown,SAtlantic,ocean,2023-01-15,DJF,2023,6305.7,6.0,543613.6,387104.6,552132.4,552130.9,1.5,0.00,497893.1,9.82,NA,39,11.7,72.5,ok,NA,NA,NA,483252.6,334.742,5.716,434379.0,483252.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,248875.09,223705.18,248875.09
Santos->CapeTown,SAtlantic,ocean,2023-04-15,MAM,2023,6305.7,6.0,726659.2,379934.1,743932.0,743932.0,0.0,0.00,548658.5,26.25,NA,38,15.2,61.1,ok,NA,NA,NA,548658.5,319.191,6.000,575673.5,548658.5,0.050,5.0|5.5|6.0|6.5|7.0,NA,282559.14,296471.83,282559.14
Santos->CapeTown,SAtlantic,ocean,2023-07-15,JJA,2023,6305.7,6.0,528698.0,655119.2,NA,NA,NA,NA,523277.1,NA,NA,38,15.3,73.8,ok,NA,NA,NA,496996.0,312.483,5.761,518867.2,496996.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,255952.94,267216.62,255952.94
Santos->CapeTown,SAtlantic,ocean,2023-10-15,SON,2023,6305.7,6.0,428425.3,460929.7,424020.7,424020.7,0.0,0.00,424881.3,-0.20,NA,38,14.0,52.0,ok,NA,NA,NA,393785.9,313.289,5.746,410508.8,393785.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,202799.75,211412.01,202799.75
CapeTown->Mumbai,Indian,ocean,2022-01-15,DJF,2022,8228.6,6.0,554367.4,509859.3,560061.8,558743.7,1318.1,0.24,537346.9,3.83,NA,291,573.6,143.4,ok,NA,NA,NA,498652.1,430.760,5.715,497737.5,498652.1,0.050,5.0|5.5|6.0|6.5|7.0,NA,256805.85,256334.84,256805.85
CapeTown->Mumbai,Indian,ocean,2022-04-15,MAM,2022,8228.6,6.0,705873.7,405349.0,617266.3,616960.9,305.4,0.05,558080.8,9.54,NA,290,614.6,128.7,ok,NA,NA,NA,548722.4,438.619,5.715,669082.3,548722.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,282592.06,344577.39,282592.06
CapeTown->Mumbai,Indian,ocean,2022-07-15,JJA,2022,8228.6,6.0,NA,856924.6,NA,NA,NA,NA,NA,NA,NA,NA,622.0,72.0,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
CapeTown->Mumbai,Indian,ocean,2022-10-15,SON,2022,8228.6,6.0,599711.7,552603.4,596224.6,595037.7,1186.9,0.20,557307.5,6.34,NA,301,638.8,171.3,ok,NA,NA,NA,525000.7,429.585,5.717,559004.7,525000.7,0.050,5.0|5.5|6.0|6.5|7.0,NA,270375.36,287887.44,270375.36
CapeTown->Mumbai,Indian,ocean,2023-01-15,DJF,2023,8228.6,6.0,577322.0,467217.9,545846.3,545314.7,531.6,0.10,537191.2,1.49,NA,297,589.8,149.0,ok,NA,NA,NA,537191.2,416.140,6.000,536771.3,537191.2,0.050,5.0|5.5|6.0|6.5|7.0,NA,276653.45,276437.24,276653.45
CapeTown->Mumbai,Indian,ocean,2023-04-15,MAM,2023,8228.6,6.0,535585.6,479604.3,525386.8,524642.9,743.9,0.14,508823.5,3.02,NA,294,640.1,133.1,ok,NA,NA,NA,476108.6,430.262,5.720,489191.4,476108.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,245195.91,251933.57,245195.91
CapeTown->Mumbai,Indian,ocean,2023-07-15,JJA,2023,8228.6,6.0,653564.1,766284.5,636771.6,634046.0,2725.6,0.43,603246.5,4.86,NA,293,653.8,336.0,ok,NA,NA,NA,574628.9,444.633,5.717,607537.3,574628.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,295933.87,312881.73,295933.87
CapeTown->Mumbai,Indian,ocean,2023-10-15,SON,2023,8228.6,6.0,583125.5,681192.3,550159.0,548093.8,2065.2,0.38,526501.7,3.94,NA,289,649.5,137.9,ok,NA,NA,NA,497519.7,431.808,5.720,537378.4,497519.7,0.050,5.0|5.5|6.0|6.5|7.0,NA,256222.66,276749.89,256222.66
Yokohama->LongBeach,NPacific,ocean,2022-01-15,DJF,2022,8876.5,6.0,NA,341012.7,NA,NA,NA,NA,NA,NA,NA,NA,517.0,441.2,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Yokohama->LongBeach,NPacific,ocean,2022-04-15,MAM,2022,8876.5,6.0,962012.6,341012.7,876164.2,875712.7,451.5,0.05,888305.9,-1.44,NA,383,591.0,775.2,ok,NA,NA,NA,808453.1,532.682,5.715,1003622.1,808453.1,0.050,5.0|5.5|6.0|6.5|7.0,NA,447805.34,565167.19,447805.34
